id,league_id,season_id,venue_id,venue_city,venue_capacity,venue_surface_isgrass,temp,cloudcover,humidity,pressure,visibility,winddir,windspeed,night_game,travel_km,home_not_home,travel_outside_state,attendance_ratio,home_win
11937660,384,16415,86,Genova,36599,1,13.2,55,90,1017,10,133,0.25,1,586,0,0,0.546927511680647,1
11868844,301,16043,4451,Monaco,18523,1,9.6,0,28,1015,31,146,2.11,1,747,0,1,0.1935431625546617,0
11868843,301,16043,184,Villeneuve d'Ascq,50186,1,6.9,93,87,1025,11,291,7.67,1,450,0,0,0.6980034272506277,0
11868837,301,16043,6162,Nantes,37473,1,6.3,8,76,1034,24,308,1.44,1,332,0,0,0.9155125023350146,1
11868841,301,16043,4549,Nîmes,18482,1,9.7,100,41,1026,60,98,6.5,1,394,0,0,0.6333189048804242,0
11868842,301,16043,126,Montpellier,22000,1,10.8,30,31,1026,52,22,5.69,1,636,0,0,0.4902727272727272,0
11868840,301,16043,394,Reims,21029,1,1.7,90,89,1037,20,348,1.39,1,662,0,0,0.5411574492367682,0
11868846,301,16043,323206,Brest,15097,1,7.2,89,73,1034,33,110,2.64,1,491,0,0,0.8668609657547858,0
11868838,301,16043,18457,Toulouse,33150,1,7.5,95,62,1031,27,359,2.58,1,738,1,0,0.5006334841628959,1
11868845,301,16043,6161,Décines-Charpieu,59186,1,6.6,10,63,1033,36,341,6.78,1,503,0,0,0.6195721961274626,0
11937608,384,16415,7189,Roma,72698,1,6.8,1,55,1019,10,4,8.83,1,407,0,0,0.3580566177886599,0
11868839,301,16043,6164,Saint-etienne,42000,1,1.9,80,76,1034,16,348,2.67,1,256,0,0,0.6922380952380952,1
11886231,82,16264,2169,Frankfurt am Main,51500,1,0.8,1,74,1025,9,70,9.17,1,254,0,0,0.9475728155339804,0
11868851,301,16043,251,Angers,17835,1,10.8,25,70,1020,10,148,2.67,1,443,0,0,0.5568264648163723,1
11937666,384,16415,7189,Roma,72698,1,5.4,90,65,992,10,70,1.94,1,299,0,0,0.4375361082835841,1
11896025,564,16326,1747,Vitoria-Gasteiz,19840,1,6.0,50,86,1024,9,218,1.78,1,42,0,0,0.8613407258064516,0
11896031,564,16326,2015,Valencia,26354,1,16.6,31,57,1025,16,203,0.61,0,305,0,0,0.6492373074296122,0
11867480,8,16036,12,Liverpool,40569,1,10.7,50,62,1009,10,200,8.64,0,300,0,0,0.9610047080282976,0
11937665,384,16415,7223,Firenze,47300,1,12.3,27,59,1028,10,259,0.81,0,249,0,0,0.740676532769556,1
11886235,82,16264,2138,Gelsenkirchen,62271,1,10.4,25,65,1019,10,172,6.11,0,115,0,0,0.9894493423905188,0
11886230,82,16264,80,Wolfsburg,30000,1,8.7,34,59,1020,10,226,2.47,0,644,0,0,0.7815,0
11886232,82,16264,2172,Bremen,42100,1,9.0,100,70,1018,10,180,4.08,0,326,0,0,1.0,1
11886233,82,16264,1944,Berlin,74649,1,9.0,0,53,1021,10,208,5.22,0,447,0,0,0.4695173411566129,1
11886234,82,16264,2063,Freiburg im Breisgau,74649,1,9.0,89,53,1022,10,208,5.22,0,476,1,0,0.3215046417232649,0
11896030,564,16326,9351,Getafe,17393,1,10.7,89,84,1024,16,246,3.61,0,302,0,0,0.751451733455988,0
11868854,301,16043,329348,Marseille,67000,1,12.7,25,62,1026,10,166,3.56,1,323,0,0,0.7867611940298508,0
11937672,384,16415,142,Torino,27994,1,8.4,70,70,1028,10,265,0.08,1,124,0,0,0.7144388083160678,1
11896034,564,16326,9323,Valladolid,27846,1,8.9,37,77,1025,19,269,5.37,1,436,0,0,0.7023270846800258,0
11867478,8,16036,480,Falmer,30750,1,7.5,0,92,1016,10,255,0.94,1,90,0,0,0.9900162601626016,0
11886228,82,16264,1947,Leverkusen,30210,1,8.5,88,75,1021,12,140,4.7,1,60,0,0,1.0,0
11868853,301,16043,51,Nice,36178,1,10.1,76,73,1028,20,60,1.06,1,228,0,0,0.4312842058709713,1
11868855,301,16043,2042,Longeville-lès-Metz,26661,1,5.5,89,81,1023,26,159,4.19,1,693,0,0,0.6264206143805559,1
11868850,301,16043,4478,Dijon,16098,1,6.2,80,84,1025,13,236,1.53,1,499,0,0,0.7317679214809293,0
11868852,301,16043,294548,Amiens,12097,1,8.0,93,93,1020,13,199,3.72,1,790,0,1,0.965776638836075,1
11868847,301,16043,135,Rennes,29778,1,7.8,100,77,1021,17,183,3.94,1,207,0,0,0.9549331721405064,0
11937668,384,16415,443,Verona,42160,1,3.9,0,70,1029,10,352,1.03,1,264,0,0,0.6675284629981024,0
11896026,564,16326,140808,Madrid,67829,1,6.8,14,87,1028,9,304,0.42,1,364,0,0,0.7977856079258134,0
11896029,564,16326,89,Cornella de Llobregat,40500,1,13.9,25,78,1030,13,226,3.58,0,201,0,0,0.711679012345679,0
11937673,384,16415,7316,Ferrara,17900,1,11.0,0,58,1032,8,348,0.19,0,77,0,0,0.725586592178771,1
11896033,564,16326,133,San Sebastián,32076,1,17.7,60,52,1024,12,208,7.78,0,79,0,0,1.0,0
11867483,8,16036,2,Sheffield,32702,1,9.5,67,80,976,18,243,12.53,0,294,0,0,0.9284141642712984,0
11937667,384,16415,86,Genova,36599,1,13.2,36,73,1029,10,146,3.56,0,576,0,0,0.582010437443646,0
11937674,384,16415,7133,Brescia,16743,1,8.2,30,71,1029,5,244,2.11,0,237,0,0,0.811443588365287,0
11868849,301,16043,126,Montpellier,22000,1,12.2,98,86,1027,21,138,4.94,0,209,0,0,0.6411818181818182,0
11937670,384,16415,134,Napoli,60240,1,13.9,50,62,1032,10,216,3.11,0,344,0,0,0.5810092961487384,1
11896032,564,16326,56,Pamplona,19800,1,10.8,62,81,1027,19,299,2.06,0,311,0,0,0.8585858585858586,1
11868856,301,16043,182,Strasbourg,29200,1,13.3,100,54,1012,60,183,6.92,1,284,0,0,0.8644178082191781,0
11937669,384,16415,7175,Parma,27906,1,10.0,88,81,1028,6,359,0.03,1,361,0,0,0.6399698989464632,1
11886227,82,16264,53,Munich,75000,1,9.4,75,40,1015,9,166,3.0,1,352,0,0,1.0,0
11896028,564,16326,9239,Vigo,31800,1,14.9,100,86,1029,0,190,1.0,1,586,0,0,0.6407232704402516,0
11937671,384,16415,1721,Milano,80018,1,6.5,95,84,1027,5,20,1.0,1,0,0,0,0.9474993126546528,0
11896027,564,16326,68,Sevilla,60721,1,16.2,100,76,1031,10,352,0.14,1,829,0,0,0.8979759885377382,1
11868848,301,16043,131,Paris,47929,1,12.1,100,91,1002,16,224,9.86,1,400,0,0,0.98061716288677,0
11886236,82,16264,2166,Dortmund,81365,1,5.8,89,82,1023,10,187,2.06,1,179,0,0,1.0,0
11868863,301,16043,4451,Monaco,18523,1,11.6,0,39,1023,10,335,0.47,1,291,0,1,0.2366787237488527,0
11896043,564,16326,9240,Valencia,54000,1,13.4,0,76,1025,10,360,1.5,1,305,0,0,0.7832777777777777,0
11867485,8,16036,492,Wolverhampton,30852,1,9.3,84,91,1012,14,211,3.22,1,67,0,0,1.0,0
11896040,564,16326,162,Palma de Mallorca,23000,1,15.4,27,78,1027,12,223,2.39,0,573,0,0,0.5360434782608695,0
11867484,8,16036,167,Southampton,32505,1,10.6,50,90,1004,7,188,7.94,0,326,0,0,0.8091678203353331,1
11937683,384,16415,5047,Lecce,33876,1,14.0,5,54,1021,10,1,8.0,0,729,0,0,0.7122741764080766,0
11886243,82,16264,1571,Paderborn,15000,1,12.4,9,60,1016,9,178,1.89,0,322,0,0,0.9791333333333332,1
11886241,82,16264,2165,Augsburg,30660,1,10.2,100,55,1022,10,178,2.58,0,495,0,0,0.8748206131767775,0
11886238,82,16264,1618,Sinsheim,30164,1,11.2,76,66,1021,10,180,2.36,0,380,0,0,0.7461212040843389,1
11886237,82,16264,2171,Leipzig,42558,1,9.7,95,61,1019,9,200,14.99,0,307,0,0,0.970628318999953,0
11886244,82,16264,420,Berlin,22012,1,10.5,89,67,1018,10,289,2.31,0,480,0,0,1.0,1
11896036,564,16326,9236,Barcelona,98787,1,15.3,40,82,1026,10,206,6.08,0,506,0,0,0.8139633757478211,0
11868857,301,16043,294548,Amiens,12097,1,12.1,57,76,1013,10,195,6.58,1,117,0,0,1.0,0
11937677,384,16415,5515,Bologna,36532,1,12.0,79,58,1027,10,60,1.0,1,188,0,0,0.5888809810577028,1
11867482,8,16036,489,Norwich,27244,1,12.0,51,87,995,10,197,12.56,1,300,0,0,0.9950814858317428,1
11886239,82,16264,302413,Düsseldorf,54600,1,10.9,65,66,1013,10,169,8.47,1,26,0,0,0.934065934065934,1
11896044,564,16326,2028,Villarreal,23500,1,14.3,25,83,1030,10,101,2.5,1,55,0,0,0.7348510638297873,0
11868865,301,16043,4549,Nîmes,18482,1,9.2,64,87,1027,15,42,1.03,1,558,0,0,0.6718428741478195,0
11868860,301,16043,6162,Nantes,37473,1,12.2,99,81,1017,17,191,6.03,1,607,0,0,0.5455661409548208,0
11868858,301,16043,2081,Bordeaux,42115,1,12.8,90,67,1021,16,127,1.47,1,512,0,0,0.325323518936246,0
11868861,301,16043,18457,Toulouse,33150,1,11.7,95,66,1024,35,146,5.89,1,465,1,0,0.3892307692307692,1
11937682,384,16415,13977,Bergamo,26393,1,7.0,0,75,1028,8,10,2.11,1,475,1,0,0.7513355814041602,0
11896038,564,16326,9237,Granada,23156,1,13.4,0,57,1027,17,99,0.47,1,509,0,0,0.6815512178269131,0
11896042,564,16326,177,Sevilla,45500,1,16.1,0,75,1029,9,140,0.42,0,821,0,0,0.7837582417582417,0
11937678,384,16415,7224,Udine,25000,1,11.6,80,70,1029,10,129,0.03,0,188,0,0,0.89232,0
11896039,564,16326,293,Leganés,11454,1,15.3,49,69,1025,10,219,4.42,0,383,0,0,1.0,0
11937676,384,16415,86,Genova,36599,1,13.2,68,84,1028,10,130,1.94,0,199,0,0,0.5542227929724856,1
11937675,384,16415,118500,Torino,41507,1,11.8,36,57,1027,4,11,0.31,0,210,0,0,0.9839545136964848,0
11937681,384,16415,1613,Reggio nell'Emilia,21584,1,13.6,12,81,1028,4,27,1.94,0,26,0,0,0.4633061527057079,1
11867477,8,16036,5,Birmingham,42682,1,6.9,50,82,990,15,222,6.0,0,181,0,0,0.9810693032191556,1
11868862,301,16043,6161,Décines-Charpieu,59186,1,14.8,80,64,1020,19,172,12.81,0,377,0,0,0.7626972594870408,0
11886242,82,16264,1946,Cologne,50000,1,17.8,72,52,1015,10,202,8.44,0,457,0,0,1.0,1
11868866,301,16043,394,Reims,21029,1,17.6,100,53,1007,19,218,11.97,0,441,0,0,0.6194303105235627,0
11868859,301,16043,323206,Brest,15097,1,9.1,78,92,1006,13,230,8.83,0,749,0,0,0.8875273233092668,0
11867476,8,16036,204,London,60272,1,7.9,35,82,997,10,239,7.89,0,394,0,0,0.9986063180249536,0
11886240,82,16264,262,Mainz,34000,1,15.3,0,47,1009,10,226,6.53,1,192,0,0,0.8082941176470588,0
11937680,384,16415,160319,Cagliari,16233,1,13.9,0,71,1029,10,145,2.03,1,468,0,0,0.8337953551407626,1
11896035,564,16326,9162,Bilbao,53289,1,19.8,25,48,1019,10,219,4.92,1,119,0,0,0.8298523147366248,1
11937679,384,16415,7189,Roma,72698,1,9.4,90,80,1017,9,263,1.5,1,476,0,0,0.8253321962089741,0
11868864,301,16043,184,Villeneuve d'Ascq,50186,1,8.8,71,78,1005,31,220,9.72,1,836,0,0,0.94277288486829,1
11896041,564,16326,2020,Madrid,81044,1,11.4,0,56,1026,24,205,1.19,1,466,0,0,0.7709022259513351,0
11937684,384,16415,1721,Milano,80018,1,9.4,68,87,1023,4,310,0.78,1,125,0,0,0.5762953335499512,0
11867479,8,16036,321614,London,41798,1,6.9,13,73,1016,40,254,7.19,1,263,0,0,0.969041580936887,1
11867481,8,16036,151,Manchester,55097,1,9.1,99,86,1008,10,202,5.42,1,262,0,0,0.94667586256965,0
11868869,301,16043,51,Nice,36178,1,12.1,38,79,1025,21,122,1.92,1,1041,0,0,0.4382774061584388,0
11886245,82,16264,53,Munich,75000,1,4.6,100,60,1029,10,247,3.28,1,443,0,0,1.0,0
11868867,301,16043,2042,Longeville-lès-Metz,26661,1,4.3,0,79,1020,10,222,3.81,1,384,0,0,0.6844079366865459,1
11937690,384,16415,7133,Brescia,16743,1,7.3,0,66,1027,10,53,1.69,1,617,0,0,0.8781580361942304,1
11896048,564,16326,68,Sevilla,60721,1,17.9,44,63,1027,10,65,1.97,1,791,0,0,0.7778363333937188,0
11896049,564,16326,9239,Vigo,31800,1,16.7,3,57,1033,18,233,0.47,0,466,0,0,0.6080188679245283,0
11867488,8,16036,321614,London,41798,1,13.7,64,55,1017,10,275,11.94,0,18,0,0,0.9715297382649888,0
11937694,384,16415,5515,Bologna,36532,1,14.0,0,54,1031,7,350,1.5,0,231,0,0,0.5891547136756816,0
11886250,82,16264,2172,Bremen,42100,1,8.9,88,87,1011,8,240,11.69,0,199,0,0,1.0,1
11886247,82,16264,180,Mönchengladbach,54057,1,9.9,88,71,1020,10,239,9.33,0,280,0,0,0.9295743381985682,0
11886251,82,16264,1944,Berlin,74649,1,12.0,88,46,1011,10,249,9.5,0,473,0,0,0.6189902075044542,1
11886252,82,16264,2063,Freiburg im Breisgau,74649,1,12.0,88,46,1026,10,249,9.5,0,564,1,0,0.3215046417232649,1
11867494,8,16036,167,Southampton,32505,1,11.0,66,73,1021,16,260,9.42,0,182,0,0,0.9684048607906476,0
11867489,8,16036,201,London,25073,1,11.4,89,63,1019,21,268,9.33,0,411,0,0,1.0,0
11867487,8,16036,200,Burnley,21401,1,6.3,34,70,1013,20,265,11.69,0,341,0,0,0.851689173403112,0
11867493,8,16036,2,Sheffield,32702,1,6.5,40,71,1014,21,262,11.81,0,295,0,0,0.9751085560516176,0
11896047,564,16326,9236,Barcelona,98787,1,15.4,10,74,1032,7,117,3.61,0,429,0,0,0.6779232085193396,0
11868873,301,16043,329348,Marseille,67000,1,14.5,0,69,1032,10,239,3.42,0,700,0,0,0.9019402985074628,1
11937686,384,16415,7316,Ferrara,17900,1,13.0,0,57,1031,10,350,0.03,1,314,0,0,0.8526256983240224,1
11896053,564,16326,133,San Sebastián,32076,1,12.8,60,85,1016,9,268,1.06,1,446,0,0,0.9783327098141912,0
11867490,8,16036,117,Leicester,32312,1,7.1,46,81,1016,10,228,6.22,1,119,0,0,0.9924486258974994,1
11886253,82,16264,2138,Gelsenkirchen,62271,1,9.4,94,81,1020,10,231,9.61,1,368,0,0,0.9865426924250452,1
11868870,301,16043,184,Villeneuve d'Ascq,50186,1,10.8,99,78,1024,13,240,9.19,1,792,0,0,0.7379348822380744,0
11868876,301,16043,251,Angers,17835,1,10.4,73,81,1032,18,239,3.5,1,545,0,0,0.5300252312867956,0
11868875,301,16043,182,Strasbourg,29200,1,12.7,100,39,1028,60,208,7.0,1,427,0,0,0.8941438356164384,0
11868871,301,16043,4478,Dijon,16098,1,9.8,100,58,1031,33,209,4.53,1,440,0,1,0.8483662566778482,0
11937689,384,16415,7223,Firenze,47300,1,9.3,2,77,1032,10,111,1.42,1,255,0,0,0.8407822410147991,0
11896051,564,16326,2015,Valencia,26354,1,12.4,20,83,1034,10,1,1.11,1,303,0,0,0.8942096076496926,0
11896052,564,16326,56,Pamplona,19800,1,10.3,30,60,1035,19,320,1.0,0,649,0,0,0.7508080808080808,1
11937687,384,16415,86,Genova,36599,1,12.3,88,83,1021,10,131,2.33,0,396,0,0,0.6566299625672832,1
11896045,564,16326,1747,Vitoria-Gasteiz,19840,1,17.4,10,42,1032,19,281,0.53,0,52,0,0,0.9784274193548388,0
11868872,301,16043,6164,Saint-etienne,42000,1,20.7,60,30,1027,25,44,0.64,0,422,0,0,0.5920952380952381,0
11867495,8,16036,492,Wolverhampton,30852,1,8.5,18,50,1018,41,298,7.08,0,233,0,0,1.0,0
11867492,8,16036,206,Manchester,75635,1,6.7,51,68,1017,33,298,9.33,0,239,0,0,0.9697494546175712,0
11886246,82,16264,1947,Leverkusen,30210,1,11.3,75,93,1012,12,260,25.28,0,412,0,0,0.7846077457795432,0
11896054,564,16326,9323,Valladolid,27846,1,20.3,0,25,1029,29,29,1.0,0,572,0,0,0.705487323134382,0
11868868,301,16043,135,Rennes,29778,1,13.9,100,82,1027,29,220,6.06,0,670,0,0,0.9431123648330982,0
11867486,8,16036,204,London,60272,1,9.9,9,58,1021,10,303,4.0,0,286,0,0,1.0,0
11886248,82,16264,80,Wolfsburg,30000,1,8.5,75,86,1003,21,295,11.5,1,324,0,0,0.7019333333333333,0
11937688,384,16415,7189,Roma,72698,1,12.6,38,78,1016,10,225,2.69,1,513,0,0,0.4717186167432391,0
11896050,564,16326,9351,Getafe,17393,1,20.2,70,24,1022,10,351,0.58,1,381,0,0,0.7586960271373541,1
11896046,564,16326,140808,Madrid,67829,1,12.1,0,37,1031,29,339,1.44,1,303,0,0,0.8029308997626384,0
11868874,301,16043,131,Paris,47929,1,12.0,100,93,1026,9,256,4.89,1,488,0,0,0.996703457197104,0
11886249,82,16264,2169,Frankfurt am Main,51500,1,10.5,75,62,1009,9,220,23.04,1,434,0,0,0.912621359223301,1
11867491,8,16036,230,Liverpool,54074,1,6.5,26,79,1002,20,285,12.03,1,290,0,0,0.9859266930502644,0
11886258,82,16264,302413,Düsseldorf,54600,1,4.0,50,92,1005,7,170,11.47,1,469,0,0,0.5793406593406594,0
11868884,301,16043,4549,Nîmes,18482,1,10.6,47,70,1018,10,239,2.42,1,103,0,0,0.7442376366194134,1
11867502,8,16036,489,Norwich,27244,1,10.9,50,87,993,10,210,7.19,1,166,0,0,0.9914109528703569,0
11896062,564,16326,133,San Sebastián,32076,1,12.6,0,79,1012,10,141,1.61,1,294,0,0,0.9543272228457412,0
11896056,564,16326,9242,Eibar,7083,1,12.4,95,79,1008,10,278,4.67,0,446,0,0,0.8358040378370747,0
11867498,8,16036,480,Falmer,30750,1,8.1,31,74,988,10,155,3.22,0,60,0,0,0.9796422764227642,1
11937696,384,16415,7189,Roma,72698,1,14.4,27,55,1012,10,172,6.0,0,299,0,0,0.6189991471567305,0
11886259,82,16264,262,Mainz,34000,1,10.1,75,76,993,10,240,18.34,0,195,0,0,0.7126764705882352,0
11886257,82,16264,1618,Sinsheim,30164,1,14.7,50,50,994,10,185,3.86,0,231,0,0,0.9995358705741944,1
11886254,82,16264,2166,Dortmund,81365,1,12.9,88,61,988,9,222,7.17,0,413,0,0,1.0,0
11886260,82,16264,2165,Augsburg,30660,1,12.8,100,48,999,10,220,4.14,0,454,0,0,0.955740378343118,1
11867501,8,16036,308,Brackley,3500,1,5.1,30,69,983,39,239,8.17,0,210,1,0,1.0,0
11867505,8,16036,214,London,66000,1,6.2,55,67,986,38,235,8.81,0,119,0,0,0.9085151515151516,0
11896064,564,16326,9240,Valencia,54000,1,22.2,90,29,1010,17,279,8.53,0,544,0,0,0.692925925925926,0
11867496,8,16036,146,Bournemouth,11700,1,7.6,10,61,988,29,250,11.83,0,142,0,0,0.9117094017094016,0
11868881,301,16043,131,Paris,47929,1,9.1,25,61,997,10,232,5.81,0,269,0,0,0.9919255565524004,0
11896059,564,16326,293,Leganés,11454,1,13.0,26,71,1013,10,221,8.31,1,291,0,0,0.8768115942028986,0
11886261,82,16264,1946,Cologne,50000,1,6.8,28,64,1015,10,234,8.08,1,70,0,0,1.0,0
11867504,8,16036,19,Watford,22200,1,4.9,19,69,986,10,224,7.28,1,263,0,0,0.9745045045045044,0
11868883,301,16043,4451,Monaco,18523,1,8.5,95,85,1011,15,250,0.19,1,666,0,1,0.2294444744371862,0
11868879,301,16043,323206,Brest,15097,1,6.9,65,74,996,15,250,8.81,1,310,0,0,0.8818308273166854,1
11868878,301,16043,294548,Amiens,12097,1,4.3,68,89,996,20,251,6.39,1,295,0,0,1.0,1
11868885,301,16043,126,Montpellier,22000,1,12.7,100,89,1009,8,37,2.58,1,628,0,0,0.5363181818181818,0
11868882,301,16043,18457,Toulouse,33150,1,10.1,76,83,1011,9,229,3.17,1,559,1,0,0.401236802413273,1
11937704,384,16415,134,Napoli,60240,1,11.6,26,70,1017,10,167,1.61,1,710,0,0,0.4150066401062417,0
11896058,564,16326,9237,Granada,23156,1,12.3,50,74,1019,19,206,0.5,1,714,0,0,0.6856538262221454,0
11896063,564,16326,177,Sevilla,45500,1,16.1,86,76,1021,10,230,1.39,0,705,0,0,0.6897142857142857,0
11886262,82,16264,420,Berlin,22012,1,10.6,50,60,995,10,294,2.89,0,188,0,0,1.0,0
11896055,564,16326,9162,Bilbao,53289,1,15.5,25,66,1007,10,320,4.81,0,438,0,0,0.682129520163636,0
11937695,384,16415,5047,Lecce,33876,1,15.9,69,85,1014,10,171,10.11,0,913,0,0,0.6300625811784154,1
11867503,8,16036,281313,London,62000,1,9.8,52,49,988,41,244,8.06,0,179,0,0,0.936516129032258,1
11867499,8,16036,12,Liverpool,40569,1,7.4,19,63,983,14,263,10.64,0,45,0,0,0.9705440114373044,0
11868886,301,16043,6162,Nantes,37473,1,9.2,100,86,998,24,254,3.75,0,507,0,0,0.5525044698849838,1
11886255,82,16264,2171,Leipzig,42558,1,9.6,20,66,996,10,250,11.41,0,375,0,0,0.9684665632783496,0
11896057,564,16326,89,Cornella de Llobregat,40500,1,17.2,29,64,1008,22,253,9.33,0,500,0,0,0.7496296296296296,0
11868880,301,16043,2081,Bordeaux,42115,1,12.1,55,66,1005,20,269,6.67,0,633,0,0,0.3751394989908583,0
11937702,384,16415,160319,Cagliari,16233,1,16.5,46,67,1012,10,270,6.17,1,414,0,0,0.9146799728947206,1
11896060,564,16326,162,Palma de Mallorca,23000,1,18.0,25,57,1013,10,182,3.39,1,548,0,0,0.6191739130434782,1
11868877,301,16043,6161,Décines-Charpieu,59186,1,9.7,80,59,1005,38,192,5.06,1,56,0,0,0.8916297773122022,0
11896061,564,16326,2020,Madrid,81044,1,11.1,100,83,1010,9,220,4.53,1,500,0,0,0.9668451705246532,0
11886271,82,16264,1571,Paderborn,15000,1,3.7,90,92,1001,11,291,5.61,1,156,0,0,1.0,1
11868893,301,16043,329348,Marseille,67000,1,9.2,80,69,1007,38,290,8.78,1,774,0,0,0.7425074626865672,0
11896065,564,16326,1747,Vitoria-Gasteiz,19840,1,4.6,49,81,1024,9,324,4.67,1,422,0,0,0.7098286290322581,0
11896069,564,16326,9242,Eibar,7083,1,10.4,84,88,1027,6,318,3.72,0,584,0,0,0.8626288295919808,1
11867511,8,16036,230,Liverpool,54074,1,12.0,64,80,1009,10,216,7.42,0,310,0,0,0.9861116248104448,0
11886269,82,16264,2063,Freiburg im Breisgau,74649,1,6.0,81,74,1022,10,290,6.47,0,23,1,0,0.3215046417232649,0
11886264,82,16264,1947,Leverkusen,30210,1,9.2,2,50,1019,10,250,6.93,0,159,0,0,1.0,0
11886266,82,16264,80,Wolfsburg,30000,1,7.0,32,65,1017,9,279,5.5,0,161,0,0,0.9065,0
11886267,82,16264,1944,Berlin,74649,1,6.0,81,74,1015,10,290,6.47,0,303,0,0,0.7773446395799006,0
11886270,82,16264,2138,Gelsenkirchen,62271,1,8.6,29,53,1018,10,249,4.89,0,288,0,0,0.936615760145172,0
11867514,8,16036,167,Southampton,32505,1,11.0,90,82,1015,15,230,7.44,0,453,0,0,0.9258883248730964,1
11867509,8,16036,201,London,25073,1,11.5,91,78,1014,12,221,5.67,0,36,0,0,1.0,0
11867506,8,16036,204,London,60272,1,12.5,94,73,1014,18,222,5.83,0,7,0,0,1.0,0
11867513,8,16036,2,Sheffield,32702,1,11.1,90,74,1008,18,224,9.72,0,204,0,0,0.9595437587915112,0
11896066,564,16326,140808,Madrid,67829,1,15.9,62,39,1023,16,13,2.97,0,396,0,0,0.8907989208155803,0
11867515,8,16036,492,Wolverhampton,30852,1,11.4,86,75,1010,17,214,8.11,0,239,0,0,1.0,0
11886265,82,16264,180,Mönchengladbach,54057,1,8.9,39,57,1019,10,220,4.64,1,82,0,0,0.9966701814751096,1
11896067,564,16326,9236,Barcelona,98787,1,14.0,0,64,1020,10,125,2.97,1,399,0,0,0.7798090841912397,0
11867507,8,16036,200,Burnley,21401,1,10.6,71,73,1004,10,196,7.08,1,307,0,0,0.9577122564366152,0
11868896,301,16043,394,Reims,21029,1,8.0,97,72,1022,19,200,1.64,1,630,0,0,0.526035474820486,0
11868887,301,16043,51,Nice,36178,1,11.0,0,60,1016,31,308,3.28,1,18,0,1,0.5804909060755155,0
11868894,301,16043,2042,Longeville-lès-Metz,26661,1,5.7,99,71,1023,21,212,4.14,1,604,0,0,0.5550054386557144,0
11868892,301,16043,251,Angers,17835,1,10.5,100,86,1023,16,210,2.75,1,79,0,0,0.6802354920100925,0
11868889,301,16043,4478,Dijon,16098,1,5.0,90,70,1025,21,202,2.06,1,502,0,0,0.7795378307864331,0
11896070,564,16326,9351,Getafe,17393,1,9.7,10,49,1026,27,320,1.11,1,470,0,0,0.648881734030932,0
11896072,564,16326,56,Pamplona,19800,1,5.5,25,94,1026,16,24,1.0,0,347,0,0,0.7947979797979798,0
11937703,384,16415,7175,Parma,27906,1,16.8,22,39,1020,10,14,0.44,0,84,0,0,0.3568766573496739,1
11896074,564,16326,9323,Valladolid,27846,1,10.6,27,64,1025,19,240,3.72,0,234,0,0,0.776844070961718,1
11937700,384,16415,86,Genova,36599,1,13.1,8,48,1019,10,186,3.19,0,195,0,0,0.3701740484712697,0
11868891,301,16043,6164,Saint-etienne,42000,1,14.7,68,45,1017,30,180,3.5,0,394,0,0,0.5931428571428572,0
11937699,384,16415,1721,Milano,80018,1,13.1,0,39,1018,10,198,2.58,0,119,0,0,0.4827413831887825,1
11867508,8,16036,321614,London,41798,1,9.4,57,82,1004,42,244,4.81,0,288,0,0,0.9735872529786114,0
11886263,82,16264,53,Munich,75000,1,9.6,20,41,1016,10,224,3.42,0,56,0,0,1.0,0
11896071,564,16326,2015,Valencia,26354,1,18.2,10,48,1020,23,124,5.53,0,384,0,0,0.6134932078621841,0
11868895,301,16043,135,Rennes,29778,1,9.8,25,77,1013,24,240,5.0,0,657,0,0,0.8334340788501579,0
11867512,8,16036,206,Manchester,75635,1,9.0,40,62,1001,10,231,6.25,0,6,0,0,0.9689693924770278,0
11937698,384,16415,7224,Udine,25000,1,4.6,0,59,1018,40,275,2.58,1,297,0,0,0.58616,0
11886268,82,16264,262,Mainz,34000,1,10.4,90,66,1013,12,203,4.89,1,635,0,0,0.6296764705882353,0
11896073,564,16326,2028,Villarreal,23500,1,16.3,75,54,1029,10,87,3.22,1,315,0,0,0.686936170212766,1
11937701,384,16415,14742,Sydney,41507,1,7.5,50,59,1021,10,59,2.83,1,123,1,0,0.9678126581058616,0
11896068,564,16326,68,Sevilla,60721,1,20.3,90,38,1024,10,278,1.28,1,397,0,0,0.8484873437525733,0
11868890,301,16043,184,Villeneuve d'Ascq,50186,1,8.1,67,80,1009,20,220,6.14,1,559,0,0,0.800302873311282,0
11937697,384,16415,1613,Reggio nell'Emilia,21584,1,9.2,39,73,1015,10,272,4.19,1,101,0,0,0.3447924388435878,0
11867510,8,16036,117,Leicester,32312,1,8.0,90,95,1001,31,210,6.69,1,52,0,0,0.9942126764050508,0
11896037,564,16326,9242,Eibar,7083,1,11.2,4,83,1026,10,29,0.94,1,43,0,0,0.5747564591274884,1
11886229,82,16264,180,Mönchengladbach,54057,1,13.9,29,82,1011,9,220,6.11,1,44,0,0,0.7052555635717853,0
11886273,82,16264,2171,Leipzig,42558,1,18.0,31,36,1020,10,280,11.41,0,144,0,0,0.0,0
11886276,82,16264,1618,Sinsheim,30164,1,19.4,0,36,1020,10,260,1.11,0,476,0,0,0.0,1
11886277,82,16264,302413,Düsseldorf,54600,1,17.0,65,39,1021,10,240,3.97,0,147,0,0,0.0,0
11886272,82,16264,2166,Dortmund,81365,1,16.3,100,41,1021,10,251,1.22,0,27,0,0,0.0,0
