id,league_id,season_id,venue_id,venue_city,venue_capacity,venue_surface_isgrass,temp,cloudcover,humidity,pressure,visibility,winddir,windspeed,night_game,travel_km,home_not_home,travel_outside_state,attendance_ratio,home_win,p_home_implied,p_draw_implied,p_away_implied
1726170,301,6405,4451,Monaco,18523,1,17.8,0,76,1014,10,12,0.0,1,482,0,1,0.4950601954327053,0,0.7298249707554336,0.175774820060497,0.09440020918406938
1726172,301,6405,131,Paris,47929,1,23.3,38,45,1018,28,291,4.75,0,117,0,0,0.9784890150013562,0,0.8733537621320706,0.09217078878947879,0.034475449078450716
1726167,301,6405,6161,Décines-Charpieu,59186,1,26.7,85,58,1016,38,359,5.11,0,377,0,0,0.0334369614435846,0,0.707335655046019,0.1840330174441359,0.10863132750984507
1726169,301,6405,2042,Longeville-lès-Metz,26661,1,20.8,17,57,1018,30,245,5.58,0,687,0,0,0.547428828626083,1,0.3231715309599377,0.29569857301061164,0.3811298960294507
1726171,301,6405,126,Montpellier,22000,1,33.5,17,39,1012,51,302,5.94,0,697,0,0,0.6693181818181818,0,0.5212366741492368,0.2702158140326218,0.20854751181814132
1726173,301,6405,6164,Saint-etienne,42000,1,24.2,86,56,1017,31,359,4.19,0,296,0,0,0.6161666666666666,0,0.4021809180151298,0.30507188961866893,0.2927471923662014
1726174,301,6405,4588,Troyes,20400,1,21.9,0,50,1019,15,309,3.64,0,432,0,0,0.4886274509803922,0,0.335050896523895,0.30474608020877475,0.3602030232673302
1726166,301,6405,184,Villeneuve d'Ascq,50186,1,21.9,1,38,1022,26,259,3.17,0,507,0,0,0.6113856453991153,0,0.44551687600585194,0.2984710413165858,0.2560120826775623
1726165,301,6405,251,Angers,17835,1,24.6,9,33,1023,24,300,1.53,0,285,0,0,0.6597701149425287,0,0.38682816280580273,0.31073085735169365,0.30244097984250373
1726168,301,6405,329348,Marseille,67000,1,27.7,9,29,1013,36,343,10.11,1,451,0,0,0.7597611940298508,0,0.7208465299808985,0.17931559066950792,0.09983787934959364
1726181,301,6405,51,Nice,36178,1,24.7,43,40,1011,24,89,8.56,0,565,0,0,0.6705732765769252,1,0.6310491180872483,0.22672274221672276,0.14222813969602896
1710802,8,6397,204,London,60272,1,18.9,89,68,1015,10,240,5.75,0,138,0,0,0.9853165649057606,0,0.597263277443264,0.24128597713105013,0.16145074542568588
1726182,301,6405,135,Rennes,29778,1,18.9,25,55,1017,10,270,2.61,1,572,0,0,0.8376653905567869,1,0.18895922920303831,0.2799428048992881,0.5310979658976736
1710810,8,6397,19,Watford,22200,1,20.3,86,57,1014,10,270,6.11,0,263,0,0,0.9192342342342342,0,0.15184592524353308,0.23055432888134936,0.6175997458751177
1710804,8,6397,321614,London,41798,1,20.9,18,51,1016,40,288,5.0,0,292,0,0,0.9956457246758218,1,0.750364702158636,0.1719376790309714,0.07769761881039249
1710809,8,6397,167,Southampton,32505,1,19.2,54,58,1017,28,293,5.47,0,195,0,1,0.9674511613597908,0,0.6032679098151723,0.24161003302303447,0.15512205716179328
1710811,8,6397,119,West Bromwich,26445,1,19.4,75,58,1015,43,283,4.5,0,198,0,0,0.9457742484401588,0,0.38211169990750726,0.30028249151601033,0.31760580857648246
1710806,8,6397,12,Liverpool,40569,1,17.6,39,69,1017,13,292,7.83,0,73,0,0,0.9624343710715078,0,0.5453202909788983,0.2707926266268076,0.1838870823942941
1710805,8,6397,201,London,25073,1,19.7,52,57,1016,46,294,4.97,0,276,0,0,1.0,1,0.5324292388533037,0.27103832561930213,0.19653243552739416
1726180,301,6405,6162,Nantes,37473,1,19.0,99,92,1022,12,260,5.06,0,700,0,0,0.898086622368105,1,0.3103146502339927,0.29307941402129567,0.3966059357447117
1710803,8,6397,480,Falmer,30750,1,19.4,46,62,1016,10,266,1.5,0,326,0,0,0.9891056910569106,1,0.0907212043775646,0.16996299512743374,0.7393158004950016
1726177,301,6405,633,Caen,21215,1,17.8,45,67,1020,32,290,5.11,0,549,0,0,0.8298845156728729,1,0.3213723026343674,0.31115262600911986,0.36747507135651275
1726175,301,6405,294548,Amiens,12097,1,17.5,52,88,1018,28,267,4.42,0,340,0,0,0.642473340497644,1,0.3099200946818693,0.3117289231036014,0.3783509822145293
1726184,301,6405,18207,Toulouse,33150,0,23.8,0,43,1021,36,351,2.86,0,192,1,0,0.3582503770739065,0,0.4139268124625607,0.30425977503940743,0.28181341249803177
1726176,301,6405,2081,Bordeaux,42115,1,21.7,97,57,1023,24,321,4.08,0,693,0,0,0.5246349281728601,0,0.675162470289754,0.20297470932362227,0.12186282038662377
1710808,8,6397,449,Newcastle upon Tyne,52338,1,17.3,25,54,1009,10,212,2.72,0,414,0,0,0.9950131835377736,1,0.20064822280175426,0.25239987493505284,0.546951902263193
1726183,301,6405,182,Strasbourg,29200,1,21.9,56,73,1020,30,359,1.89,0,405,0,0,0.8764041095890411,0,0.27066754923133757,0.27691874805713895,0.45241370271152337
1710807,8,6397,206,Manchester,75635,1,18.4,83,51,1020,38,221,1.44,0,264,0,0,0.9906524757056918,0,0.7379514383287833,0.17535669775160376,0.08669186391961294
1726178,301,6405,4478,Dijon,16098,1,24.0,35,51,1019,31,293,1.5,0,440,0,1,0.8879985091315692,1,0.14935616587420245,0.2169463483126762,0.6336974858131212
1726179,301,6405,1715,Guingamp,18378,1,15.3,5,80,1021,27,32,2.83,1,400,0,0,1.0,1,0.07822402737354557,0.1523583660628058,0.7694176065636485
4193977,564,8442,293,Leganés,11454,1,34.7,39,23,1009,33,315,4.06,0,291,0,0,0.8059193294918806,0,0.4794879590704786,0.30029754563147465,0.22021449529804682
2020185,82,8026,53,Munich,75000,1,19.2,30,72,1017,10,194,2.24,1,458,0,0,1.0,0,0.7542103288538444,0.15545211256158328,0.09033755858457224
1726188,301,6405,2042,Longeville-lès-Metz,26661,1,17.1,88,90,1015,10,234,2.83,1,606,0,1,0.680244551967293,1,0.1124180867418361,0.17832360224030736,0.7092583110178565
4193976,564,8442,9240,Valencia,54000,1,26.7,1,66,1014,10,20,2.36,1,1875,0,0,0.6661296296296296,0,0.5418149427127,0.24238946177937315,0.21579559550792693
1710819,8,6397,208,Swansea,20827,1,17.2,50,66,1004,10,265,2.39,0,231,0,1,1.0,1,0.09062071088482442,0.1919609941553236,0.7174182949598519
2020191,82,8026,1610,Hamburg,57000,1,16.3,40,77,1015,10,230,19.46,0,590,0,0,0.8675263157894737,0,0.4279642161926501,0.2931636188603268,0.27887216494702294
2020192,82,8026,262,Mainz,34000,1,20.3,75,49,1016,10,230,12.75,0,282,0,0,0.831735294117647,1,0.5046077732095368,0.26723625996800976,0.22815596682245348
2020187,82,8026,1944,Berlin,74649,1,20.0,50,51,1014,10,226,6.0,0,502,0,0,0.5994855925732427,0,0.47752978427571763,0.27216117221151176,0.25030904351277056
2020186,82,8026,1618,Sinsheim,30164,1,22.2,0,49,1018,10,310,1.58,0,426,0,0,0.9995358705741944,0,0.5332883902482898,0.2405475158438686,0.2261640939078417
2020193,82,8026,80,Wolfsburg,30000,1,18.0,21,61,1013,10,242,7.03,0,253,0,0,1.0,1,0.244783277565367,0.2496964961623162,0.5055202262723169
1711119,8,6397,167,Southampton,32505,1,18.2,48,53,1019,30,269,9.17,0,119,0,0,0.9667435779110906,0,0.5655293892463298,0.2454820371544482,0.18898857359922214
1710812,8,6397,146,Bournemouth,11700,1,18.8,77,51,1020,28,289,7.78,0,143,0,0,0.8975213675213676,1,0.4778322601774925,0.27003006184372985,0.2521376779787776
1710813,8,6397,200,Burnley,21401,1,14.6,64,70,1014,28,267,7.69,0,144,0,0,0.9167328629503294,1,0.37197869704685516,0.31421591402819776,0.3138053889249469
1710815,8,6397,117,Leicester,32312,1,16.5,73,63,1016,45,271,7.44,0,209,0,0,0.9873112156474376,0,0.5578251144802715,0.2603505658800056,0.18182431963972281
1710816,8,6397,230,Liverpool,54074,1,16.8,51,65,1016,22,274,10.94,0,299,0,0,0.9826903872471058,0,0.6990472030078768,0.1894536913348489,0.11149910565727421
1726186,301,6405,6161,Décines-Charpieu,59186,1,24.6,1,34,1020,26,8,5.08,0,444,0,0,0.7108606765113371,0,0.5701237415942068,0.2393934328862065,0.19048282551958667
4193969,564,8442,9239,Vigo,31800,1,27.4,0,45,1018,11,317,2.86,0,567,0,0,0.5333647798742138,1,0.4534214680583697,0.27894309579602006,0.26763543614561025
2020190,82,8026,2138,Gelsenkirchen,62271,1,14.7,39,77,1013,10,246,5.42,0,368,0,0,1.0,0,0.33874291284996405,0.2839721113492191,0.3772849758008167
1710818,8,6397,207,Stoke,30089,1,15.7,31,64,1014,10,275,7.11,0,213,0,0,0.979062115723354,0,0.2249854471106004,0.2522499327928839,0.5227646200965158
1726189,301,6405,126,Montpellier,22000,1,27.0,10,16,1017,39,328,6.78,1,628,0,0,0.5720454545454545,0,0.48877504589255083,0.28143063614793207,0.22979431795951707
1726190,301,6405,51,Nice,36178,1,24.5,27,77,1011,16,101,4.72,1,964,0,0,0.5823981425175521,0,0.5050362489672523,0.2751552281661717,0.21980852286657612
1726192,301,6405,135,Rennes,29778,1,18.2,1,63,1023,24,8,4.42,0,516,0,0,0.5671300960440594,0,0.5563548029436286,0.25627527997499444,0.18736991708137687
1726194,301,6405,4588,Troyes,20400,1,18.8,0,63,1022,15,270,3.14,0,437,0,0,0.5409313725490196,1,0.3784295683133023,0.3002594572398754,0.32131097444682233
1726193,301,6405,6164,Saint-etienne,42000,1,19.8,0,40,1021,28,359,5.06,1,518,0,0,0.7143809523809523,0,0.5939181598762057,0.2545454519547299,0.1515363881690644
4193971,564,8442,9345,Girona,14286,1,24.8,60,68,1018,17,245,2.94,1,576,0,0,0.8057538849223016,0,0.14564409911180454,0.24864739953073753,0.6057085013574579
4772133,384,8557,443,Verona,42160,1,27.0,50,57,1015,10,81,4.58,1,575,0,0,0.4743833017077798,1,0.12195535076415845,0.19613401675431763,0.6819106324815238
4193972,564,8442,177,Sevilla,45500,1,30.5,0,47,1013,10,215,1.47,1,821,0,0,0.6700439560439561,0,0.6355678634571719,0.2173291729951341,0.14710296354769414
1710814,8,6397,340,Huddersfield,24500,1,16.2,25,64,1015,10,270,1.97,0,147,0,0,0.9848163265306122,0,0.35315682885378274,0.30504780979540635,0.341795361350811
1726185,301,6405,184,Villeneuve d'Ascq,50186,1,21.6,81,41,1024,14,261,5.58,0,301,0,0,0.5726696688319451,1,0.5531882462051622,0.25474678830288255,0.19206496549195526
2020188,82,8026,2063,Freiburg im Breisgau,74649,1,20.0,50,50,1014,10,238,5.89,0,420,1,0,0.3215046417232649,0,0.3845069426456302,0.2938512647020914,0.32164179265227855
1710820,8,6397,1315,London,90000,1,19.6,65,54,1023,44,230,3.86,0,10,1,0,0.8176333333333333,1,0.4528114175864872,0.28429611244574615,0.2628924699677666
1726187,301,6405,329348,Marseille,67000,1,28.5,0,25,1017,18,310,9.31,0,659,0,0,0.7756119402985074,0,0.5703841555934516,0.2566451391601203,0.17297070524642813
2020189,82,8026,180,Mönchengladbach,54057,1,19.0,49,56,1017,10,271,4.0,0,44,0,0,0.9992785393196072,0,0.5219529485396711,0.26371818010839154,0.21432887135193723
4772140,384,8557,193,Bergamo,26393,1,27.0,27,34,1016,10,170,3.56,0,475,0,0,0.7239798431402266,1,0.3188860991909736,0.2799292505030419,0.4011846503059846
4193970,564,8442,9162,Bilbao,53289,1,24.8,0,46,1024,10,36,4.11,0,332,0,0,0.7109159488825085,0,0.6332535147529215,0.22413103695829148,0.14261544828878717
4193974,564,8442,9236,Barcelona,98787,1,25.2,4,73,1019,12,203,4.72,1,829,0,0,0.5717351473372002,0,0.8066320660621404,0.1257855489215386,0.06758238501632101
4772141,384,8557,7339,Crotone,16108,1,21.5,0,72,1014,10,253,3.11,1,968,0,0,0.8367270921281351,1,0.14162365383550893,0.22716399998089784,0.6312123461835933
4772139,384,8557,7224,Udine,25000,1,21.7,44,54,1013,10,51,0.03,1,188,0,0,0.64,1,0.463125769106951,0.28930014446497254,0.24757408642807635
4772138,384,8557,1613,Reggio nell'Emilia,21584,1,24.1,10,40,1011,10,357,0.94,1,139,0,0,0.3243143068939955,0,0.48627005833634657,0.2726059355153051,0.24112400614834828
4772137,384,8557,86,Genova,36599,1,28.2,0,27,1012,10,326,1.67,1,601,0,0,0.5443591354955053,0,0.5864795068301073,0.2454421149291657,0.1680783782407271
4772136,384,8557,7189,Roma,72698,1,25.8,18,61,1013,10,255,2.61,1,299,0,0,0.2475996588626922,0,0.7524311085145519,0.16407364809770053,0.08349524338774762
4772135,384,8557,1721,Milano,80018,1,24.8,0,37,1013,9,142,1.64,1,255,0,0,0.6467544802419456,0,0.6284926712984937,0.22233264757197535,0.1491746811295311
4772134,384,8557,5515,Bologna,36532,1,24.0,0,47,1012,10,56,2.14,1,296,0,0,0.5209952917989707,0,0.3013070834234386,0.2879274162807487,0.4107655002958128
4193975,564,8442,39,La Coruña,34611,1,22.9,0,60,1017,20,57,2.44,1,507,0,0,0.8023460749472711,1,0.08684884642005256,0.14885907465905743,0.76429207892089
4193968,564,8442,2015,Valencia,26354,1,27.2,0,51,1017,16,119,1.86,1,55,0,0,0.7399256279881612,0,0.28558645466998145,0.3009672635519755,0.413446281778043
1710817,8,6397,151,Manchester,55097,1,16.3,72,94,1020,10,137,1.72,1,51,0,0,0.891300796776594,0,0.7404681403663155,0.16953740080969235,0.08999445882399225
4193973,564,8442,9233,Málaga,28963,1,25.1,13,81,1017,10,158,1.17,1,735,0,0,0.8546421296136449,1,0.4398406711277857,0.2899047188735494,0.27025460999866496
4193978,564,8442,133,San Sebastián,32076,1,19.9,98,89,1015,11,353,2.06,1,404,0,0,0.6213680009976307,0,0.4687911239515409,0.2793484555832254,0.2518604204652337
2020196,82,8026,1946,Cologne,50000,1,20.0,60,82,1015,9,51,1.47,1,360,0,0,1.0,1,0.47105957378050295,0.28249638960047296,0.24644403661902392
1726203,301,6405,131,Paris,47929,1,21.0,77,87,1016,10,352,1.5,1,409,0,0,0.9857914832356194,0,0.8798301998846243,0.08575235705112023,0.03441744306425539
4193986,564,8442,68,Sevilla,60721,1,31.5,0,30,1012,10,239,0.86,1,588,0,0,0.7536272459280974,0,0.41928151400167324,0.28444142012685586,0.2962770658714709
1710822,8,6397,146,Bournemouth,11700,1,24.6,25,49,1016,10,112,0.81,0,307,0,0,0.8905128205128205,1,0.08848170291418259,0.15455383224280647,0.756964464843011
2020202,82,8026,1945,Stuttgart,60449,1,30.0,0,40,1019,10,160,4.7,0,152,0,0,0.8784264421247663,0,0.39901196586291693,0.2815533454098016,0.3194346887272815
2020198,82,8026,2169,Frankfurt am Main,51500,1,26.4,40,69,1012,10,215,4.7,0,303,0,0,0.8932038834951457,1,0.44200960625899927,0.2891787967171415,0.26881159702385926
2020197,82,8026,2172,Bremen,42100,1,23.0,88,64,1007,10,119,2.58,0,574,0,0,1.0,1,0.07998110094361309,0.1438015619050912,0.7762173371512956
2020199,82,8026,1947,Leverkusen,30210,1,24.0,40,73,1011,10,290,5.82,0,241,0,0,0.8972525653757034,0,0.4702689709778116,0.25576631097916813,0.27396471804302036
2020200,82,8026,2165,Augsburg,30660,1,28.5,2,45,1019,9,239,3.81,0,454,0,0,0.9537834311806914,0,0.2907544217292314,0.2836072783500447,0.42563829992072383
1710824,8,6397,201,London,25073,1,23.9,13,45,1015,41,267,2.44,0,269,0,1,0.9363458700594264,1,0.47524264767720165,0.2869553526885835,0.23780199963421492
1710828,8,6397,449,Newcastle upon Tyne,52338,1,17.9,35,64,1014,13,264,6.28,0,397,0,0,0.9953188887615118,0,0.41079820252180954,0.2868797733526211,0.30232202412556936
1710830,8,6397,19,Watford,22200,1,23.8,56,49,1016,36,349,2.17,0,90,0,0,0.909054054054054,0,0.45641320814241404,0.2933423699351123,0.25024442192247376
1710825,8,6397,340,Huddersfield,24500,1,18.6,12,64,1016,38,274,5.53,0,307,0,0,0.9611428571428572,0,0.24139372325841532,0.28120562041326913,0.4774006563283155
1726202,301,6405,6162,Nantes,37473,1,28.7,2,43,1014,22,63,1.33,0,526,0,0,0.6453446481466656,0,0.26728752882541107,0.27317814005920726,0.45953433111538167
4772144,384,8557,106,Benevento,12847,1,28.4,14,29,1014,10,317,3.31,0,470,0,0,0.9340702109441892,1,0.3655274283782663,0.2987840973906138,0.33568847423111997
4772142,384,8557,86,Genova,36599,1,26.0,24,66,1016,10,239,4.06,0,129,0,0,0.5558348588759255,1,0.11358272822721797,0.21890609661637622,0.6675111751564058
4193979,564,8442,1747,Vitoria-Gasteiz,19840,1,34.0,12,14,1010,10,257,4.03,0,429,0,0,0.7527217741935484,1,0.09610131941432028,0.17338183054766698,0.7305168500380127
2020194,82,8026,2166,Dortmund,81365,1,23.2,1,64,1017,10,312,1.39,0,413,0,0,0.9999385485159468,0,0.6891893090778578,0.19182016780425645,0.1189905231178858
1710827,8,6397,206,Manchester,75635,1,20.3,82,58,1015,10,335,2.19,0,121,0,0,0.9918820651814636,0,0.7393179357673141,0.17074383015807937,0.08993823407460652
1726199,301,6405,4478,Dijon,16098,1,30.1,0,33,1013,24,178,1.5,1,423,0,0,0.779289352714623,0,0.3723917136665338,0.29574058368912287,0.33186770264434345
1726197,301,6405,2081,Bordeaux,42115,1,30.2,0,40,1013,30,303,3.53,0,521,0,0,0.6542324587439154,0,0.6754598411984757,0.20526567933599843,0.11927447946552601
1726204,301,6405,18207,Toulouse,33150,0,26.6,0,63,1014,24,142,5.36,1,559,1,0,0.4871794871794871,0,0.4152554753304696,0.30182214419380304,0.2829223804757275
1726198,301,6405,633,Caen,21215,1,19.8,1,65,1016,34,20,2.83,0,478,0,0,0.8101814753711997,0,0.5329598102071184,0.26691695213587024,0.2001232376570115
1726195,301,6405,294548,Amiens,12097,1,23.1,0,66,1015,17,332,3.39,0,784,0,0,0.7907745722079854,0,0.3021163000804865,0.3013874707892251,0.3964962291302884
4193983,564,8442,9345,Girona,14286,1,26.3,13,70,1014,10,178,2.81,1,853,0,0,0.6823463530729386,0,0.4796988816108438,0.28773068952523073,0.23257042886392548
4193981,564,8442,2015,Valencia,26354,1,26.6,5,70,1015,16,31,1.08,1,797,0,0,0.6202094558700767,0,0.43740692832446193,0.29037985836701397,0.27221321330852416
4772143,384,8557,7189,Roma,72698,1,25.3,0,58,1013,10,284,1.81,1,476,0,0,0.701532366777628,1,0.4339109574925614,0.26968737283505373,0.2964016696723847
4193982,564,8442,1716,Las Palmas de Gran Canaria,31250,1,26.0,0,54,1013,12,15,8.06,1,1735,0,0,0.652288,1,0.16907034961480855,0.2500244224844201,0.5809052279007714
1710831,8,6397,119,West Bromwich,26445,1,23.7,25,51,1008,10,101,1.22,0,55,0,0,0.8585365853658536,0,0.39309249085372006,0.3065987076862574,0.30030880146002237
1710823,8,6397,321614,London,41798,1,24.2,25,47,1015,10,319,2.08,0,288,0,0,0.9900473706875929,0,0.6394152819195027,0.22521780794018084,0.1353669101403163
1726200,301,6405,1715,Guingamp,18378,1,21.6,0,69,1017,17,34,4.39,0,805,0,0,0.8019370987049733,0,0.5255154258129267,0.26860086568819264,0.20588370849888066
1710829,8,6397,1315,London,90000,1,25.6,4,43,1018,45,295,1.53,0,281,1,0,0.7540222222222223,0,0.7914750326991087,0.14213135933350518,0.06639360796738605
1726196,301,6405,251,Angers,17835,1,31.3,10,44,1014,29,11,2.61,0,443,0,0,0.576619007569386,0,0.44427405386643093,0.2945209994939261,0.2612049466396431
1710826,8,6397,230,Liverpool,54074,1,21.3,51,64,1017,33,264,3.83,0,285,0,0,0.9839479232163332,0,0.4493809281506149,0.2641726851581245,0.2864463866912607
2020201,82,8026,1531,Hannover,49000,1,21.1,39,52,1015,10,290,4.61,0,204,0,0,1.0,0,0.28417972813409237,0.2831692515626159,0.4326510203032917
4772151,384,8557,142,Torino,27994,1,31.6,13,40,1015,12,15,0.92,0,240,0,0,0.464385225405444,0,0.5739061883434047,0.23767538511885902,0.18841842653773627
4193987,564,8442,9242,Eibar,7083,1,21.5,10,81,1015,10,144,3.06,0,39,0,0,0.8374982352110688,1,0.3782363333278584,0.2987477688752631,0.32301589779687845
4193980,564,8442,89,Cornella de Llobregat,40500,1,27.3,24,74,1016,16,189,3.03,0,505,0,0,0.4539012345679012,1,0.4709065256852512,0.30039714815115187,0.22869632616359675
4193985,564,8442,9351,Getafe,17393,1,26.2,69,45,1011,25,122,5.44,1,381,0,0,0.5771862243431265,1,0.2762512755827824,0.27569957615552665,0.44804914826169107
4772147,384,8557,7223,Firenze,47300,1,28.0,0,54,1017,10,221,3.08,1,199,0,0,0.5414587737843551,1,0.5679134878848654,0.23766453497697446,0.19442197713816012
4772148,384,8557,1721,Milano,80018,1,28.1,0,51,1013,9,347,1.25,1,694,0,0,0.6189232422704891,0,0.7339627225817329,0.17228901021357618,0.09374826720469101
4772149,384,8557,339714,Napoli,54726,1,27.9,3,47,1014,10,308,1.5,1,654,1,0,0.6414135876914081,0,0.7020162814467313,0.18623579913985358,0.1117479194134151
4772150,384,8557,5515,Bologna,36532,1,30.8,0,42,1012,10,130,1.61,1,231,1,0,0.3011058797766341,0,0.38739810585885515,0.29576591468128527,0.31683597945985953
4772146,384,8557,7339,Crotone,16108,1,21.6,16,74,1014,10,330,3.5,1,869,0,0,0.5685373727340451,0,0.3485046510711388,0.3049083313272711,0.3465870176015901
4772145,384,8557,443,Verona,42160,1,29.0,0,51,1015,10,230,1.5,1,407,0,0,0.3220825426944971,1,0.24339269820476558,0.2799864914567031,0.4766208103385313
1726201,301,6405,4451,Monaco,18523,1,19.8,30,71,1015,21,155,0.06,1,171,0,1,0.8828483506991308,0,0.5957166038330147,0.22894072762420997,0.17534266854277533
4193984,564,8442,2020,Madrid,81044,1,23.9,3,51,1012,24,85,3.75,1,305,0,0,0.8033537337742461,0,0.825436297151946,0.10906287494160381,0.0655008279064503
1726206,301,6405,184,Villeneuve d'Ascq,50186,1,16.7,90,79,1000,20,220,6.64,0,695,0,0,0.5472442513848483,0,0.353019402723392,0.29142591293456116,0.35555468434204685
2020209,82,8026,1610,Hamburg,57000,1,15.0,75,93,1013,10,200,13.87,1,300,0,0,0.8812456140350877,1,0.2432940500316056,0.26179170926688833,0.49491424070150614
4193992,564,8442,293,Leganés,11454,1,26.1,0,14,1007,30,255,3.44,1,4,0,0,1.0,1,0.46204753631236906,0.2985164548011129,0.23943600888651803
4193991,564,8442,2020,Madrid,81044,1,21.2,3,46,1007,24,305,4.61,0,303,0,0,0.8364468683678002,0,0.895509506414429,0.07077311554864776,0.03371737803692332
1710837,8,6397,151,Manchester,55097,1,17.6,27,75,1016,10,28,2.44,0,51,0,0,0.983211427119444,0,0.5095440646888659,0.24991415087203725,0.24054178443909696
2020210,82,8026,262,Mainz,34000,1,17.7,75,59,1014,10,220,17.22,0,145,0,0,0.7316470588235294,0,0.3019271451121734,0.27140889873160057,0.42666395615622615
2020208,82,8026,2165,Augsburg,30660,1,13.5,17,84,1015,10,208,3.03,0,410,0,0,0.8972602739726028,0,0.4209793382598653,0.2877232330043482,0.29129742873578657
2020205,82,8026,2063,Freiburg im Breisgau,74649,1,17.0,0,77,1013,10,182,5.58,0,413,1,0,0.3215046417232649,0,0.11546760102082253,0.17249802640588946,0.712034372573288
2020211,82,8026,80,Wolfsburg,30000,1,16.4,39,74,1017,10,233,7.0,0,73,0,0,0.9107,0,0.5166488107813464,0.2647887329020134,0.21856245631664029
2020206,82,8026,180,Mönchengladbach,54057,1,15.9,49,72,1009,10,286,4.61,0,202,0,0,0.9064505984423848,1,0.5034932425050396,0.2634439731444016,0.23306278435055885
1710836,8,6397,117,Leicester,32312,1,15.5,46,74,996,44,295,4.81,0,143,0,0,0.9570438227283982,1,0.20558670036248106,0.25303938382446794,0.5413739158130509
1710833,8,6397,480,Falmer,30750,1,16.4,18,70,998,39,243,7.33,0,225,0,0,0.988,0,0.3626880022814898,0.3159791837809431,0.32133281393756713
1710832,8,6397,204,London,60272,1,17.3,11,58,997,37,264,5.83,0,152,0,0,0.9832426333952748,0,0.7344562496409945,0.16242740847110593,0.10311634188789955
1710838,8,6397,167,Southampton,32505,1,15.8,42,71,998,38,269,5.22,0,108,0,0,0.967081987386556,1,0.5763016336166622,0.24830897133564092,0.17538939504769693
1710835,8,6397,12,Liverpool,40569,1,16.3,25,75,997,21,315,9.0,0,305,0,0,0.957258004880574,1,0.24928176030547455,0.2742977777793497,0.47642046191517573
4193990,564,8442,9240,Valencia,54000,1,24.2,2,55,1004,10,105,1.33,0,305,0,0,0.8122037037037036,0,0.3015606003827557,0.2966623625811635,0.4017770370360808
1726211,301,6405,51,Nice,36178,1,18.7,76,89,1002,14,1,3.08,0,18,0,1,0.8014539222732047,0,0.21535353662836068,0.2489472497335036,0.5356992136381358
4772158,384,8557,118500,Torino,41507,1,17.0,70,98,1017,3,340,1.06,0,264,0,0,0.9574770520635072,0,0.7766182481019002,0.15630145508513438,0.06708029681296557
4193995,564,8442,177,Sevilla,45500,1,29.9,0,34,1016,10,276,3.33,0,709,0,0,0.7136043956043956,0,0.617630811001113,0.22782307906595387,0.15454610993293333
1710839,8,6397,207,Stoke,30089,1,15.0,40,76,1013,10,300,3.42,0,53,0,0,0.9744424872877132,0,0.1374868932257311,0.22689241390361226,0.6356206928706568
2020203,82,8026,1618,Sinsheim,30164,1,16.7,43,67,1017,10,183,0.33,0,231,0,0,0.9995358705741944,0,0.14768137798113173,0.1962011097517855,0.6561175122670827
1726205,301,6405,633,Caen,21215,1,14.0,1,82,1002,29,250,4.64,1,455,0,0,0.7225076596747584,0,0.5015469642649102,0.27617209534394965,0.22228094039114013
1726210,301,6405,126,Montpellier,22000,1,18.0,15,62,1004,49,268,2.67,1,581,0,0,0.4680909090909091,1,0.4276194379504359,0.3069204327470483,0.26546012930251583
1726213,301,6405,182,Strasbourg,29200,1,15.2,60,81,1002,32,172,4.06,1,427,0,0,0.8021917808219178,1,0.4737384296947321,0.28206388123496196,0.24419768907030598
1726214,301,6405,4588,Troyes,20400,1,12.9,79,87,1002,15,297,2.61,1,562,0,0,0.0519607843137254,0,0.3342838325727143,0.2968084567095039,0.3689077107177817
4193997,564,8442,9236,Barcelona,98787,1,18.3,39,83,1017,10,23,1.47,1,5,0,0,0.7375160699282294,0,0.8406346036046358,0.10869453086851755,0.05067086552684665
4193989,564,8442,39,La Coruña,34611,1,20.0,1,67,1019,19,251,4.97,0,521,0,0,0.6339603016382075,1,0.3199979720445573,0.2842357156686135,0.39576631228682935
4772157,384,8557,1721,Milano,80018,1,16.2,54,85,1016,9,13,3.78,0,204,0,0,0.715276562773376,0,0.7895143135298613,0.14211163709728233,0.06837404937285625
1710834,8,6397,200,Burnley,21401,1,13.0,45,87,1015,10,274,3.06,0,303,0,0,0.8813606840801832,0,0.42459593739712614,0.29849758097617096,0.276906481626703
1726212,301,6405,6164,Saint-etienne,42000,1,17.8,48,49,1009,33,331,5.08,0,440,0,0,0.7080952380952381,0,0.4388465593306045,0.30426556895121576,0.2568878717181797
4772161,384,8557,7224,Udine,25000,1,12.7,36,96,1006,0,33,2.67,0,381,0,0,0.64,0,0.39665327633945435,0.2980488947778983,0.30529782888264734
4772152,384,8557,193,Bergamo,26393,1,16.0,70,93,1003,8,1,3.11,0,134,0,0,0.6107680066684348,0,0.5874550375724136,0.2450959749251292,0.16744898750245737
4772155,384,8557,160319,Cagliari,16233,1,23.4,32,64,1016,10,82,0.53,0,561,0,0,1.0,0,0.5793517523859709,0.2509159938616944,0.16973225375233453
4772156,384,8557,443,Verona,42160,1,19.8,74,78,1004,9,61,6.19,0,186,0,0,0.3557874762808349,1,0.2616849578468015,0.2740303503586289,0.46428469179456955
2020204,82,8026,1944,Berlin,74649,1,19.1,50,55,1015,10,210,3.19,0,303,0,0,0.6579860413401385,0,0.46158276127450604,0.27413035596362456,0.26428688276186935
