id,result,league_id,season_id,venue_id,venue_city,attendance,venue_capacity,home_country_id,venue_surface_isgrass,temp,cloudcover,humidity,pressure,visibility,winddir,windspeed,night_game,travel_dist(km),colors_home_color,colors_away_color,home_not_home,travel_outside_state,attendance_ratio,season_name_codes
10332842,1,8,12962,204,London,59886,60272,462,1,7.3,0,82,1037,20,294,1.31,1,138,RE,GRN,0,0,0.9935956994956199,2
10420491,0,564,13133,133,San Sebastián,20997,32076,32,1,13.8,21,81,1029,11,231,2.94,1,421,GRN,RE,0,0,0.6546015712682379,2
10367602,0,564,13133,31518,Madrid,11850,15500,32,1,21.0,0,36,1019,14,162,0.72,1,325,W,RE,1,0,0.7645161290322581,2
10342786,1,82,13005,2063,Freiburg im Breisgau,24000,74649,11,1,10.9,48,71,1015,10,211,6.08,1,495,RE,BL,1,0,0.3215046417232649,2
10419415,0,301,12935,4549,Nîmes,15412,18482,17,1,14.9,0,87,1012,9,208,1.11,1,183,RE,W,0,0,0.8338924358835624,2
10420501,0,564,13133,9323,Valladolid,18231,27846,32,1,14.9,0,49,1012,19,341,1.08,1,572,W,RE,0,0,0.6547080370609782,2
10420499,1,564,13133,9345,Girona,6618,14286,32,1,11.2,45,94,1004,8,7,3.61,0,572,RE,W,0,0,0.4632507349853003,2
10420171,1,384,13158,193,Bergamo,18152,26393,251,1,15.0,88,87,1001,6,61,2.61,0,114,GRN,YE,0,0,0.6877581176827189,2
10342778,0,82,13005,2166,Dortmund,81000,81365,11,1,8.9,82,74,1006,10,206,1.53,0,413,YE,GRN,0,0,0.9955140416641062,2
10342784,2,82,13005,1531,Hannover,37600,49000,11,1,9.9,37,77,1012,10,315,0.58,0,456,RE,W,0,0,0.7673469387755102,2
10342787,2,82,13005,262,Mainz,33305,34000,11,1,10.0,50,53,1016,10,280,1.5,0,316,RE,RE,0,0,0.9795588235294118,2
10342788,2,82,13005,427,Düsseldorf,38043,4290,11,1,8.7,75,76,1005,9,210,4.7,0,644,W,GRN,1,0,1.0,2
10332860,1,8,12962,19,Watford,20457,22200,462,1,5.8,70,76,1014,37,359,5.81,0,241,YE,GRN,0,0,0.9214864864864865,2
10332858,0,8,12962,167,Southampton,30736,32505,462,1,5.6,72,72,1014,36,12,5.86,0,453,RE,BL,0,0,0.9455776034456238,2
10332856,1,8,12962,230,Liverpool,53373,54074,462,1,7.3,14,53,1019,35,16,6.28,0,218,RE,BL,0,1,0.9870362836113474,2
10332854,2,8,12962,485,London,25071,25700,462,1,7.0,37,69,1013,35,355,5.06,0,140,W,RE,0,0,0.9755252918287938,2
10332851,1,8,12962,480,Falmer,30654,30750,462,1,6.9,37,66,1012,48,357,5.31,0,239,GRN,RE,0,0,0.9968780487804878,2
10420496,0,564,13133,9162,Bilbao,39261,53289,32,1,8.9,51,94,1010,10,306,3.64,0,473,RE,RE,0,0,0.7367561785734392,2
10419410,2,301,12935,251,Angers,14186,17835,17,1,9.5,6,63,1009,21,261,1.86,0,462,BL,RE,0,0,0.7954022988505747,2
10420173,2,384,13158,7220,Empoli,15889,19847,251,1,18.9,45,65,1020,9,193,1.28,1,305,BL,YE,0,0,0.8005743941149795,2
10332855,0,8,12962,117,Leicester,31848,32312,462,1,4.2,50,80,1010,10,350,3.5,1,143,BL,RE,0,0,0.9856400099034415,2
10420503,1,564,13133,2015,Valencia,19754,26354,32,1,12.6,65,89,1015,4,327,6.53,1,305,BL,W,0,0,0.749563633604007,2
10420498,1,564,13133,9239,Vigo,15509,31800,32,1,9.4,88,70,1015,10,43,2.78,0,524,GRN,GRN,0,0,0.4877044025157233,2
10342776,1,82,13005,1618,Sinsheim,30150,30164,11,1,7.3,90,80,1012,10,4,0.25,1,56,BL,W,0,0,0.9995358705741944,2
10419409,2,301,12935,294548,Amiens,11384,12097,17,1,3.5,20,92,1011,20,352,2.69,1,405,W,YE,0,0,0.9410597668843514,2
10419414,0,301,12935,4451,Monaco,7139,18523,75285,1,12.9,95,76,997,8,264,1.0,1,440,RE,W,0,1,0.38541273011931115,2
10419412,0,301,12935,1715,Guingamp,13643,18378,17,1,6.4,89,71,1013,26,21,4.72,1,805,RE,BL,0,0,0.7423549896615519,2
10419417,2,301,12935,18207,Toulouse,14100,33150,17,0,7.1,53,73,1005,24,296,2.86,1,192,PU,BL,1,0,0.4253393665158371,2
10419413,1,301,12935,184,Villeneuve d'Ascq,33362,50186,17,1,4.1,2,93,1011,17,321,2.53,1,301,RE,BL,0,0,0.6647670665125732,2
10420179,0,384,13158,142,Torino,17771,27994,251,1,13.2,100,89,1018,2,215,0.67,1,321,RE,W,0,0,0.634814603129242,2
10420497,1,564,13133,140808,Madrid,57514,67829,32,1,7.7,29,67,1016,9,305,7.06,1,346,RE,RE,0,0,0.8479264031608899,2
10420500,1,564,13133,9351,Getafe,12086,17393,32,1,9.2,25,47,1001,10,77,1.22,0,384,BL,RE,0,0,0.6948772494681769,2
10420177,0,384,13158,1613,Reggio nell'Emilia,9000,21584,251,1,1.4,88,68,1018,10,15,1.33,0,58,GRN,YE,0,0,0.41697553743513716,2
10342790,0,82,13005,143896,Neurenberg,42154,50000,11,1,4.0,89,86,1012,10,30,5.69,0,192,RE,W,0,0,0.84308,2
10332853,0,8,12962,201,London,25718,25073,462,1,8.3,50,69,1012,10,28,4.47,0,18,BL,YE,0,0,1.0,2
10332852,2,8,12962,200,Burnley,21430,21401,462,1,7.2,50,63,1008,10,314,1.53,0,292,RE,YE,0,0,1.0,2
10420172,1,384,13158,160319,Cagliari,15805,16233,251,1,23.7,30,56,1019,10,230,3.86,0,709,RE,YE,0,0,0.9736339555227007,2
10420178,2,384,13158,7316,Ferrara,13676,17900,251,1,18.2,89,77,1012,10,133,4.0,0,313,W,YE,0,0,0.7640223463687151,2
10420174,0,384,13158,86,Genova,18880,36599,251,1,17.8,88,87,1015,10,149,3.33,0,381,RE,GRN,0,0,0.5158610891007951,2
10419416,2,301,12935,135,Rennes,22710,29778,17,1,9.8,1,55,1010,13,19,8.5,0,441,RE,RE,0,0,0.7626435623614749,2
10342780,0,82,13005,2171,Leipzig,41939,42558,11,1,5.0,89,93,1010,8,50,4.61,0,368,W,W,0,0,0.9854551435687767,2
10420494,1,564,13133,9236,Barcelona,93265,98787,32,1,10.1,89,81,999,22,265,1.0,0,500,BL,W,0,0,0.9441019567351979,2
10419411,2,301,12935,2081,Bordeaux,20730,42115,17,1,5.0,91,92,1003,6,10,7.36,0,633,BL,W,0,0,0.49222367327555505,2
10332857,1,8,12962,206,Manchester,74525,75635,462,1,5.0,2,73,1022,49,22,1.64,1,45,RE,W,0,0,0.985324254644014,2
10342782,2,82,13005,2172,Bremen,40400,42100,11,1,5.0,88,75,998,10,40,6.14,1,258,GRN,W,0,0,0.9596199524940617,2
10420176,1,384,13158,1721,Milano,47347,80018,251,1,16.5,45,88,999,10,98,4.64,1,119,RE,W,0,0,0.5917043665175336,2
10420495,1,564,13133,1747,Vitoria-Gasteiz,16956,19840,32,1,1.6,87,93,1019,5,292,1.47,1,387,BL,YE,0,0,0.8546370967741935,2
10373620,0,384,13158,134,Napoli,25000,60240,251,1,21.8,25,75,1017,10,185,3.5,1,190,RE,YE,0,0,0.4150066401062417,2
10420502,1,564,13133,177,Sevilla,33022,45500,32,1,13.3,23,45,1017,10,311,1.97,1,711,W,BL,0,0,0.7257582417582418,2
10419418,2,301,12935,6159,Marseille,64696,67394,17,1,9.0,100,92,1000,15,311,2.78,1,665,W,W,1,0,0.9599667626198178,2
10420175,2,384,13158,7189,Roma,30000,72698,251,1,16.0,75,69,1018,10,181,5.0,1,476,GRN,BL,0,0,0.41266609810448707,2
10332859,2,8,12962,281313,London,56854,62000,462,1,5.1,1,78,1000,38,14,4.36,1,254,W,BL,0,0,0.917,2
10373526,1,384,13158,1721,Milano,46720,80018,251,1,11.6,88,92,1016,10,43,3.31,1,119,RE,W,0,0,0.5838686295583494,2
10420186,1,384,13158,134,Napoli,25000,60240,251,1,17.3,88,87,1013,10,260,1.58,1,418,RE,W,0,0,0.4150066401062417,2
10342798,2,82,13005,1945,Stuttgart,58016,60449,11,1,10.0,0,81,1016,10,320,2.61,1,148,W,W,0,0,0.9597511952224189,2
10419425,1,301,12935,131,Paris,47549,47929,17,1,4.5,0,77,1015,10,356,1.08,1,209,BL,W,0,0,0.9920716059170857,2
10420509,0,564,13133,293,Leganés,12319,11454,32,1,13.8,39,49,1020,33,184,2.22,0,8,W,GRN,0,0,1.0,2
10332861,2,8,12962,146,Bournemouth,10792,11700,462,1,13.4,88,69,1000,10,219,5.58,0,305,RE,RE,0,0,0.9223931623931624,2
10420183,1,384,13158,1721,Milano,67532,80018,251,1,16.6,80,83,1023,10,319,1.67,0,119,BL,W,0,0,0.8439601089754806,2
10342804,0,82,13005,2165,Augsburg,30660,30660,11,1,10.6,60,81,1014,10,56,3.36,0,124,GRN,W,0,0,1.0,2
10342794,1,82,13005,2138,Gelsenkirchen,61959,62271,11,1,9.6,0,64,1017,10,92,1.94,0,204,BL,W,0,0,0.9949896420484656,2
10342792,0,82,13005,53,Munich,75000,75000,11,1,11.0,100,81,1016,10,100,3.11,0,491,RE,RE,0,0,1.0,2
10342808,2,82,13005,80,Wolfsburg,30000,30000,11,1,10.7,28,56,1014,10,130,0.67,0,253,GRN,YE,0,0,1.0,2
10342796,2,82,13005,1947,Leverkusen,27589,30210,11,1,11.0,0,46,1012,10,100,1.5,0,241,BL,BL,0,0,0.9132406487917908,2
10332863,2,8,12962,125,Cardiff,30877,26828,515,1,12.1,97,87,1015,12,171,6.39,0,190,BL,GRN,0,1,1.0,2
10332865,1,8,12962,12,Liverpool,38966,40569,462,1,13.1,91,78,1011,37,150,7.5,0,348,BL,GRN,0,0,0.9604870714092041,2
10332868,1,8,12962,449,Newcastle upon Tyne,49157,52338,462,1,13.0,50,76,1008,10,180,6.75,0,379,BL,YE,0,0,0.9392219802055868,2
10332869,1,8,12962,214,London,56862,66000,462,1,11.9,1,65,1020,34,199,6.58,0,292,RE,BL,0,0,0.8615454545454545,2
10420505,1,564,13133,2020,Madrid,68050,81044,32,1,16.2,25,34,1018,22,99,2.03,0,160,W,PU,0,0,0.8396673411973743,2
10419421,0,301,12935,6161,Décines-Charpieu,46653,59186,17,1,10.1,99,76,1023,11,49,2.08,1,444,W,W,0,0,0.7882438414489913,2
10420182,0,384,13158,7223,Firenze,30590,47300,251,1,19.5,49,62,1012,10,25,3.89,1,226,PU,YE,0,0,0.646723044397463,2
10342802,2,82,13005,1944,Berlin,50382,74649,11,1,8.9,0,76,1012,10,52,1.56,1,144,GRN,W,0,0,0.6749186191375638,2
10420512,2,564,13133,9240,Valencia,38745,54000,32,1,15.0,20,66,1014,10,137,0.33,1,386,W,RE,0,0,0.7175,2
10332862,0,8,12962,204,London,59993,60272,462,1,10.1,0,67,1011,10,178,3.97,1,285,RE,RE,0,0,0.9953709848685957,2
10419419,2,301,12935,633,Caen,17284,21215,17,1,5.9,99,80,1022,17,140,3.08,1,154,BL,BL,0,0,0.8147065755361772,2
10419420,2,301,12935,4478,Dijon,12113,16098,17,1,10.9,99,77,1022,17,3,1.5,1,394,RE,W,0,0,0.7524537209591253,2
10419424,1,301,12935,51,Nice,15259,36178,17,1,21.4,89,44,1015,21,32,5.39,1,784,RE,W,0,0,0.4217756647686439,2
10419426,1,301,12935,394,Reims,16005,21029,17,1,1.5,0,91,1024,3,349,1.5,1,666,RE,W,0,1,0.7610918255742071,2
10419428,0,301,12935,182,Strasbourg,25034,29200,17,1,10.9,99,72,1023,15,27,2.28,1,736,BL,W,0,0,0.8573287671232876,2
10420184,1,384,13158,118500,Torino,40644,41507,251,1,13.8,88,95,1014,8,135,0.92,1,664,W,RE,0,0,0.9792083263064062,2
10420510,2,564,13133,31518,Madrid,13785,15500,32,1,10.0,0,68,1016,10,350,0.08,1,500,W,GRN,1,0,0.8893548387096775,2
10332870,2,8,12962,492,Wolverhampton,31185,30852,462,1,11.2,92,85,1013,10,10,3.31,1,199,RE,W,0,0,1.0,2
10420507,1,564,13133,9242,Eibar,12714,7083,32,1,13.7,0,55,1010,10,149,2.5,0,42,BL,W,0,0,1.0,2
10420185,1,384,13158,7189,Roma,35000,72698,251,1,16.3,75,82,1014,10,103,3.78,0,299,GRN,RE,0,0,0.48144378112190156,2
10420188,2,384,13158,86,Genova,20364,36599,251,1,17.1,88,82,1012,10,4,1.28,0,124,BL,W,0,0,0.5564086450449466,2
10420187,0,384,13158,7175,Parma,14004,27906,251,1,16.0,88,93,1015,5,100,2.61,0,214,W,YE,0,0,0.5018275639647388,2
10420181,2,384,13158,443,Verona,8100,42160,251,1,18.9,28,68,1016,9,81,6.08,0,84,YE,GRN,0,0,0.19212523719165087,2
10419423,1,301,12935,6162,Nantes,25753,37473,17,1,13.8,12,62,1007,19,132,5.03,0,190,YE,RE,0,0,0.6872414805326502,2
10342800,1,82,13005,180,Mönchengladbach,54022,54057,11,1,11.4,29,74,1018,6,133,2.69,0,806,W,BL,0,0,0.9993525352868269,2
10332867,1,8,12962,151,Manchester,53916,55097,462,1,11.8,58,87,1006,42,161,3.53,0,292,GRN,BL,0,0,0.9785650761384468,2
10420513,0,564,13133,2028,Villarreal,16499,23500,32,1,17.7,0,44,1010,9,177,1.5,0,55,YE,BL,0,0,0.7020851063829787,2
10419427,1,301,12935,6164,Saint-etienne,22983,42000,17,1,12.9,7,72,1010,11,185,2.92,1,440,GRN,BL,0,0,0.5472142857142858,2
10332864,1,8,12962,321614,London,40407,41798,462,1,11.4,12,76,1008,17,143,3.22,1,12,BL,YE,0,0,0.9667208957366381,2
10420180,2,384,13158,5515,Bologna,19038,36532,251,1,15.5,88,90,1012,5,70,0.58,1,186,RE,W,0,0,0.5211321581079601,2
10342806,1,82,13005,262,Mainz,25105,34000,11,1,11.8,53,76,1014,10,69,3.19,1,344,RE,BL,0,0,0.7383823529411765,2
10420506,0,564,13133,133,San Sebastián,24882,32076,32,1,17.5,0,29,1018,10,162,2.61,1,739,GRN,W,0,0,0.7757201646090535,2
10420511,0,564,13133,9342,Huesca,6420,5500,32,1,10.0,32,61,1013,10,87,1.42,1,344,BL,BL,0,0,1.0,2
10420189,2,384,13158,7224,Udine,25000,25000,251,1,14.9,0,82,1013,10,53,0.42,1,324,W,W,0,0,1.0,2
10420504,0,564,13133,68,Sevilla,42130,60721,32,1,15.3,88,84,1018,8,218,1.42,1,588,GRN,RE,0,0,0.6938291530113141,2
10419422,1,301,12935,126,Montpellier,19683,22000,17,1,12.8,8,84,1010,19,26,3.22,1,134,BL,BL,0,0,0.8946818181818181,2
10420508,1,564,13133,89,Cornella de Llobregat,14328,40500,32,1,15.2,20,83,1004,13,250,4.36,1,466,BL,RE,0,0,0.3537777777777778,2
10332866,1,8,12962,340,Huddersfield,17082,24500,462,1,8.7,16,99,1002,0,107,3.33,1,264,GRN,W,0,0,0.6972244897959183,2
10420193,0,384,13158,145449,Frosinone,15000,16125,251,1,13.4,20,83,1012,10,21,1.83,1,291,YE,W,0,0,0.9302325581395349,2
10342820,1,82,13005,1531,Hannover,35800,49000,11,1,10.5,24,85,1013,7,223,1.0,1,73,RE,GRN,0,0,0.7306122448979592,2
10419432,0,301,12935,184,Villeneuve d'Ascq,27544,50186,17,1,10.0,65,87,1017,10,150,5.19,1,405,RE,BL,0,0,0.5488383214442275,2
10420519,2,564,13133,2015,Valencia,19890,26354,32,1,13.9,1,38,1017,10,313,1.69,1,444,BL,RE,0,0,0.7547241405479244,2
10420522,0,564,13133,9323,Valladolid,16038,27846,32,1,11.6,99,91,1010,9,250,3.31,0,254,W,GRN,0,0,0.5759534583063994,2
10332872,1,8,12962,125,Cardiff,29402,26828,515,1,11.0,50,84,1012,10,213,3.86,0,229,BL,GRN,0,1,1.0,2
10420198,2,384,13158,142,Torino,18000,27994,251,1,11.2,67,94,1014,2,11,0.5,0,214,RE,YE,0,0,0.642994927484461,2
10342826,2,82,13005,143896,Neurenberg,50000,50000,11,1,10.0,89,81,1013,10,110,4.11,0,155,RE,W,0,0,1.0,2
10342824,1,82,13005,427,Düsseldorf,38743,4290,11,1,13.7,75,93,991,10,150,10.29,0,564,W,GRN,1,0,1.0,2
10342818,2,82,13005,2172,Bremen,42100,42100,11,1,12.0,26,87,1008,10,140,4.58,0,269,GRN,BL,0,0,1.0,2
10342822,2,82,13005,2063,Freiburg im Breisgau,24000,74649,11,1,12.0,0,76,1017,10,129,3.67,0,447,RE,BL,1,0,0.3215046417232649,2
10342810,1,82,13005,1618,Sinsheim,27009,30164,11,1,11.9,0,83,1017,10,16,0.28,0,179,BL,W,0,0,0.8954051186845245,2
10332879,1,8,12962,449,Newcastle upon Tyne,49266,52338,462,1,10.8,51,77,989,10,119,4.03,0,472,BL,RE,0,0,0.941304597042302,2
10332880,0,8,12962,167,Southampton,28153,32505,462,1,11.0,67,89,993,14,162,4.14,0,108,RE,YE,0,0,0.8661129057068143,2
10332875,0,8,12962,340,Huddersfield,24069,24500,462,1,9.3,14,89,990,12,170,5.56,0,264,GRN,RE,0,0,0.9824081632653061,2
10332876,0,8,12962,117,Leicester,32184,32312,462,1,9.6,34,90,992,32,173,4.28,0,149,BL,BL,0,0,0.9960386234216391,2
10420517,2,564,13133,9351,Getafe,10011,17393,32,1,12.8,96,92,1013,29,217,7.28,0,302,BL,RE,0,0,0.575576381302823,2
10419431,2,301,12935,1715,Guingamp,14171,18378,17,1,11.2,34,79,995,27,201,5.11,1,691,RE,RE,0,0,0.7710849929263249,2
10420197,0,384,13158,7316,Ferrara,13250,17900,251,1,13.1,89,87,1007,8,42,0.86,1,656,W,RE,0,0,0.7402234636871509,2
10420521,1,564,13133,140808,Madrid,59321,67829,32,1,12.9,88,100,1016,9,181,5.11,1,319,RE,RE,0,0,0.8745669256512701,2
10332874,2,8,12962,201,London,25685,25073,462,1,9.4,89,93,1011,4,259,2.44,1,7,BL,W,0,0,1.0,2
10342812,1,82,13005,2166,Dortmund,81365,81365,11,1,13.9,88,80,1011,10,190,3.44,1,472,YE,RE,0,0,1.0,2
10419429,1,301,12935,251,Angers,8342,17835,17,1,12.7,15,86,1001,17,198,4.58,1,545,BL,BL,0,0,0.46773198766470425,2
10419434,2,301,12935,4549,Nîmes,14290,18482,17,1,15.6,42,80,1012,54,140,4.64,1,228,RE,W,0,0,0.7731847202683693,2
10419436,1,301,12935,6164,Saint-etienne,22838,42000,17,1,14.1,95,66,1009,33,199,4.28,1,422,GRN,RE,0,0,0.5437619047619048,2
10419437,2,301,12935,18207,Toulouse,13552,33150,17,0,14.7,46,75,1008,21,123,5.61,1,704,PU,W,1,0,0.4088084464555053,2
10420194,2,384,13158,86,Genova,25365,36599,251,1,15.9,50,82,1012,10,43,3.06,1,586,RE,RE,0,0,0.6930517227246646,2
10420518,0,564,13133,9345,Girona,9874,14286,32,1,15.1,25,77,1019,10,325,0.78,1,582,RE,W,0,0,0.6911661766764665,2
10420514,1,564,13133,1747,Vitoria-Gasteiz,18437,19840,32,1,15.0,43,65,1011,10,150,1.78,0,208,BL,BL,0,0,0.9292842741935484,2
10420190,1,384,13158,193,Bergamo,20633,26393,251,1,12.2,88,90,1012,1,36,0.0,0,50,GRN,BL,0,0,0.7817603152351003,2
10332877,1,8,12962,230,Liverpool,53128,54074,462,1,12.0,48,70,994,36,224,6.08,0,286,RE,W,0,0,0.9825054554869254,2
10420191,0,384,13158,443,Verona,7000,42160,251,1,15.9,88,77,1021,8,148,1.06,0,108,YE,YE,0,0,0.16603415559772297,2
10420192,1,384,13158,7220,Empoli,7553,19847,251,1,15.5,89,87,1010,8,81,0.47,0,316,BL,GRN,0,0,0.38056129389832216,2
10420195,1,384,13158,7189,Roma,37582,72698,251,1,19.5,0,54,1021,10,290,1.78,0,396,RE,W,0,0,0.5169605766320944,2
10419430,0,301,12935,2081,Bordeaux,15352,42115,17,1,18.8,69,65,1008,24,162,3.17,0,476,BL,BL,0,0,0.36452570343108154,2
10332873,0,8,12962,321614,London,40345,41798,462,1,12.5,4,69,1001,30,226,4.94,0,288,BL,W,0,0,0.9652375711756543,2
10342814,1,82,13005,2171,Leipzig,36155,42558,11,1,13.0,0,76,1011,10,200,4.61,0,375,W,W,0,0,0.8495465012453592,2
10420515,2,564,13133,9236,Barcelona,83174,98787,32,1,17.8,20,81,1014,13,352,0.72,0,829,BL,RE,0,0,0.8419528885379656,2
10419435,0,301,12935,135,Rennes,23270,29778,17,1,12.8,84,88,1006,6,217,3.0,1,96,RE,YE,0,0,0.7814493921687151,2
10419433,1,301,12935,329348,Marseille,47430,67000,17,1,18.6,71,75,1017,28,129,6.0,1,451,W,W,0,0,0.707910447761194,2
10332871,0,8,12962,204,London,60030,60272,462,1,11.1,6,75,1011,10,205,4.0,1,180,RE,RE,0,0,0.9959848685956995,2
10332878,1,8,12962,151,Manchester,54316,55097,462,1,9.4,47,83,1011,10,37,0.86,1,6,GRN,RE,0,0,0.9858249995462548,2
10342816,1,82,13005,2169,Frankfurt am Main,50700,51500,11,1,13.9,0,67,1012,10,159,2.58,1,199,BL,W,0,0,0.9844660194174757,2
10420196,0,384,13158,1613,Reggio nell'Emilia,11317,21584,251,1,14.9,84,92,1011,3,306,0.67,1,342,GRN,W,0,0,0.5243235730170497,2
10420520,0,564,13133,31518,Madrid,11840,15500,32,1,15.4,50,85,1016,10,335,0.69,1,307,W,YE,1,0,0.7638709677419355,2
10420523,1,564,13133,177,Sevilla,38769,45500,32,1,18.3,25,78,1018,10,233,2.67,1,821,W,RE,0,0,0.8520659340659341,2
10373653,2,384,13158,1721,Milano,74729,80018,251,1,12.9,88,98,1012,5,14,1.36,1,123,RE,YE,0,0,0.9339023719663075,2
10420516,2,564,13133,9239,Vigo,21184,31800,32,1,11.1,50,90,1020,7,210,0.06,1,466,GRN,W,0,0,0.6661635220125787,2
10419438,2,301,12935,4451,Monaco,12533,18523,75285,1,13.9,93,81,1022,14,26,1.86,1,693,RE,W,0,1,0.6766182583814717,2
10342832,1,82,13005,1947,Leverkusen,24632,30210,11,1,4.0,0,80,1012,10,120,2.61,1,297,BL,W,0,0,0.8153591525984774,2
10419442,1,301,12935,6161,Décines-Charpieu,55701,59186,17,1,6.7,99,94,1011,4,121,2.64,1,56,W,W,0,0,0.9411178319197108,2
10420530,1,564,13133,293,Leganés,8917,11454,32,1,7.3,0,75,1016,11,261,2.69,1,291,W,W,0,0,0.7785053256504278,2
10420526,1,564,13133,9242,Eibar,6435,7083,32,1,14.3,65,54,1013,33,203,4.42,0,319,BL,W,0,0,0.9085133418043202,2
10420208,1,384,13158,7224,Udine,23000,25000,251,1,9.2,51,96,1013,9,265,3.17,0,465,W,YE,0,0,0.92,2
10342838,2,82,13005,2165,Augsburg,30660,30660,11,1,8.5,4,74,1014,10,235,3.28,0,254,GRN,W,0,0,1.0,2
10342828,0,82,13005,53,Munich,75000,75000,11,1,7.0,27,93,1016,10,170,1.5,0,348,RE,BL,0,0,1.0,2
10342844,1,82,13005,80,Wolfsburg,22832,30000,11,1,0.2,88,99,1014,3,84,2.64,1,161,GRN,W,0,0,0.7610666666666667,2
10342842,2,82,13005,262,Mainz,33305,34000,11,1,6.0,100,87,1018,5,0,0.0,0,175,RE,YE,0,0,0.9795588235294118,2
10342836,0,82,13005,1944,Berlin,44508,74649,11,1,2.9,99,93,1012,5,81,1.56,1,476,GRN,BL,0,0,0.5962303580757947,2
10332886,0,8,12962,206,Manchester,74516,75635,462,1,6.7,91,77,1013,13,75,3.44,0,274,RE,YE,0,0,0.9852052621141006,2
10332888,2,8,12962,19,Watford,20540,22200,462,1,7.9,71,79,1010,16,78,5.72,0,263,YE,RE,0,0,0.9252252252252252,2
10332882,0,8,12962,480,Falmer,30553,30750,462,1,7.9,37,93,1008,4,63,3.17,0,209,GRN,GRN,0,0,0.9935934959349594,2
10332884,1,8,12962,12,Liverpool,39139,40569,462,1,7.2,71,79,1013,10,57,3.64,0,219,BL,BL,0,1,0.9647514111760211,2
10332885,1,8,12962,485,London,24603,25700,462,1,8.3,37,79,1010,12,71,5.08,0,103,W,BL,0,0,0.9573151750972763,2
10332889,2,8,12962,214,London,56886,66000,462,1,8.4,20,79,1010,11,72,4.78,0,262,RE,BL,0,0,0.861909090909091,2
10420533,1,564,13133,9240,Valencia,37814,54000,32,1,18.3,32,37,1014,22,180,1.33,0,300,W,W,0,0,0.7002592592592592,2
10419446,1,301,12935,131,Paris,47244,47929,17,1,7.9,45,88,1010,30,189,1.92,1,586,BL,W,0,0,0.9857080264557992,2
10420204,1,384,13158,118500,Torino,41052,41507,251,1,10.1,4,75,1014,20,269,0.44,1,298,W,RE,0,0,0.9890379935914424,2
10342830,1,82,13005,2138,Gelsenkirchen,62271,62271,11,1,4.2,93,94,1017,3,130,1.39,1,373,BL,W,0,0,1.0,2
10420528,0,564,13133,9342,Huesca,6459,5500,32,1,5.1,50,86,1013,10,355,0.0,1,290,BL,BL,0,0,1.0,2
10332887,1,8,12962,1315,London,55465,90000,462,1,7.5,97,84,1011,9,70,5.0,1,10,W,YE,1,0,0.6162777777777778,2
10419441,0,301,12935,4478,Dijon,12285,16098,17,1,4.0,0,98,1013,2,226,1.47,1,512,RE,W,0,0,0.7631382780469623,2
10419447,1,301,12935,394,Reims,10028,21029,17,1,4.9,7,94,1011,11,160,1.58,1,532,RE,RE,0,0,0.4768652812782348,2
10419448,2,301,12935,182,Strasbourg,25128,29200,17,1,6.1,91,81,1013,15,191,1.56,1,589,BL,W,0,0,0.8605479452054795,2
10419444,0,301,12935,6162,Nantes,23682,37473,17,1,8.1,97,93,1008,13,134,1.53,1,77,YE,BL,0,0,0.6319750220158514,2
10419440,2,301,12935,633,Caen,15013,21215,17,1,3.8,0,95,1009,6,140,2.58,1,852,BL,W,0,1,0.7076596747584256,2
10420203,1,384,13158,1721,Milano,63645,80018,251,1,9.7,88,89,1012,9,297,1.47,1,125,BL,YE,0,0,0.7953835387037916,2
10420524,0,564,13133,140808,Madrid,67204,67829,32,1,5.7,25,94,1016,7,326,1.44,1,493,RE,GRN,0,0,0.9907856521546831,2
10420525,0,564,13133,9162,Bilbao,39821,53289,32,1,12.8,51,57,1011,10,290,3.31,0,332,RE,BL,0,0,0.747264913959729,2
10420207,1,384,13158,7175,Parma,14354,27906,251,1,4.5,50,77,1018,10,292,0.11,0,26,W,GRN,0,0,0.5143696696051029,2
10332881,2,8,12962,146,Bournemouth,10792,11700,462,1,8.9,25,74,1000,10,42,4.28,0,152,RE,YE,0,0,0.9223931623931624,2
10419443,0,301,12935,126,Montpellier,10761,22000,17,1,9.0,74,85,1005,35,252,5.06,0,657,BL,BL,0,0,0.48913636363636365,2
10420206,0,384,13158,134,Napoli,40000,60240,251,1,16.1,88,83,1013,6,222,3.94,0,575,RE,YE,0,0,0.6640106241699867,2
10420199,0,384,13158,5515,Bologna,21241,36532,251,1,9.6,62,88,1012,5,280,2.19,0,79,RE,W,0,0,0.5814354538486806,2
10420201,1,384,13158,7220,Empoli,8736,19847,251,1,10.3,94,93,1010,10,300,0.31,0,242,BL,W,0,0,0.44016727968962566,2
10342840,0,82,13005,2063,Freiburg im Breisgau,24000,74649,11,1,5.9,89,87,1017,5,51,2.75,1,303,RE,BL,1,0,0.3215046417232649,2
10420529,1,564,13133,177,Sevilla,34064,45500,32,1,18.4,88,74,1013,19,239,3.78,0,484,W,PU,0,0,0.7486593406593407,2
10332890,2,8,12962,492,Wolverhampton,30130,30852,462,1,4.3,45,89,1012,12,16,2.28,1,121,RE,GRN,0,0,0.9765979515104369,2
10419445,1,301,12935,51,Nice,18211,36178,17,1,14.3,89,69,1002,15,114,3.33,1,829,RE,W,0,0,0.5033722151583836,2
10342834,1,82,13005,180,Mönchengladbach,48692,54057,11,1,3.9,95,93,1010,4,50,2.67,1,266,W,W,0,0,0.9007529089664613,2
