id,time,lat,lon,temp,precip,cloudcover,humidity,pressure,sunset,visibility,winddir,windgust,windspeed
18219223,2021-10-30T18:00:00,45.435356,10.968647,13.9,0.0,5.4,72.0,1018.1,2021-10-30T18:06:09+02:00,7.3,260.0,,7.6
18165870,2021-10-30T18:30:00,39.474602,-0.358257,21.1,0.0,41.6,84.34,1008.0,2021-10-30T19:02:10+02:00,10.0,254.0,14.4,8.6
18156677,2021-10-30T18:30:00,50.12581,8.65399,8.0,0.0,88.6,93.4,1006.0,2021-10-30T18:05:09+02:00,5.0,,,1.8
18138749,2021-10-30T18:30:00,51.604444,-0.066389,11.5,0.0,39.6,76.22,998.9,2021-10-30T17:36:19+01:00,10.0,229.0,,11.3
18219228,2021-10-30T20:45:00,45.04175,7.650014,8.3,0.0,59.6,97.44,1019.1,2021-10-30T18:20:11+02:00,3.8,351.0,,5.4
18165864,2021-10-30T21:00:00,41.38089,2.122813,19.4,0.0,25.0,90.72,1008.6,2021-10-30T18:49:02+02:00,12.9,302.0,3.8,3.3
18157291,2021-10-30T21:00:00,45.75322,4.97318,16.7,0.0,88.8,70.09,1010.1,2021-10-30T18:29:28+02:00,38.0,157.0,42.0,18.1
18219224,2021-10-31T12:30:00,45.478025,9.124206,11.8,0.0,88.2,94.07,1018.0,2021-10-31T17:11:58+01:00,6.1,,,3.5
18157287,2021-10-31T13:00:00,47.460458,-0.530741,14.4,0.0,100.0,92.22,999.4,2021-10-31T17:46:20+01:00,15.9,260.0,42.7,16.7
18165866,2021-10-31T14:00:00,36.502547,-6.272958,22.1,0.0,98.5,89.04,1019.8,2021-10-31T18:29:24+01:00,7.8,222.0,29.1,18.5
18157288,2021-10-31T15:00:00,44.897222,-0.561667,17.9,0.0,93.9,87.2,1005.2,2021-10-31T17:51:51+01:00,13.7,283.0,45.9,22.1
18219222,2021-10-31T15:00:00,44.416431,8.952428,13.2,0.0,88.9,77.25,1014.0,2021-10-31T17:14:47+01:00,10.0,334.0,30.5,17.0
18219221,2021-10-31T15:00:00,43.780822,11.282258,20.1,0.0,,55.65,1014.1,2021-10-31T17:06:43+01:00,10.0,162.0,20.9,9.8
18219227,2021-10-31T15:00:00,44.714722,10.649722,12.8,0.0,57.8,76.43,1016.2,2021-10-31T17:07:25+01:00,3.7,238.0,,6.4
18157296,2021-10-31T15:00:00,48.307561,4.098458,19.9,0.0,88.1,64.83,999.8,2021-10-31T17:25:56+01:00,15.6,180.0,50.0,31.7
18157293,2021-10-31T15:00:00,43.622222,3.811944,18.0,0.0,100.0,84.31,1009.0,2021-10-31T17:36:52+01:00,14.3,129.0,62.5,40.7
18138748,2021-10-31T15:00:00,52.622116,1.30914,13.9,0.0,25.0,71.83,988.0,2021-10-31T16:26:13Z,10.1,200.0,41.6,20.5
18157295,2021-10-31T15:00:00,48.560083,7.755,19.5,0.0,100.0,60.76,1004.2,2021-10-31T17:10:44+01:00,35.0,183.0,24.1,9.1
18156683,2021-10-31T15:30:00,48.322971,10.885949,17.1,0.0,35.5,53.28,1007.0,2021-10-31T16:58:46+01:00,9.7,75.0,,8.2
18165863,2021-10-31T16:15:00,40.436111,-3.599444,18.2,0.0,100.0,89.07,1009.6,2021-10-31T18:12:17+01:00,12.9,224.0,,30.9
18157289,2021-10-31T17:00:00,48.402932,-4.461694,12.8,0.0,25.0,66.88,998.5,2021-10-31T17:59:55+01:00,15.6,250.0,58.8,35.1
18138742,2021-10-31T17:30:00,52.509192,-1.884828,10.4,0.0,54.0,76.47,984.9,2021-10-31T16:39:17Z,10.0,201.0,27.4,15.6
18156680,2021-10-31T17:30:00,51.175213,6.383958,17.0,0.0,90.0,77.4,997.0,2021-10-31T17:09:49+01:00,10.0,151.0,37.1,18.5
18219226,2021-10-31T18:00:00,40.645,14.823889,15.8,0.0,57.1,80.11,1014.0,2021-10-31T16:58:18+01:00,7.5,14.0,6.5,2.3
18165865,2021-10-31T18:30:00,40.325729,-3.714964,17.8,0.0,89.0,94.99,1012.0,2021-10-31T18:12:56+01:00,10.0,237.0,40.7,27.2
18219225,2021-10-31T20:45:00,41.933886,12.454786,17.2,0.0,50.0,78.2,1012.0,2021-10-31T17:05:28+01:00,10.0,108.0,,7.1
18157290,2021-10-31T20:45:00,45.81582,3.121651,16.9,0.8,88.0,77.5,1005.0,2021-10-31T17:35:15+01:00,10.0,179.0,9.7,20.2
18165868,2021-10-31T21:00:00,43.301376,-1.973602,14.8,0.0,100.0,99.26,1010.0,2021-10-31T18:00:36+01:00,3.3,240.0,15.8,5.1
18165871,2021-11-01T18:30:00,40.391808,-3.658611,14.2,0.0,25.0,56.09,1013.5,2021-11-01T18:11:24+01:00,10.0,282.0,,12.0
18219220,2021-11-01T20:45:00,44.492314,11.309667,11.7,0.0,88.8,94.25,1000.0,2021-11-01T17:03:49+01:00,8.0,262.0,20.9,17.3
18165867,2021-11-01T21:00:00,39.494686,-0.36382,20.8,0.0,,38.35,1011.3,2021-11-01T17:59:48+01:00,10.3,269.0,18.7,6.7
18138751,2021-11-01T21:00:00,52.590254,-2.130451,5.4,0.0,24.2,92.5,996.1,2021-11-01T16:38:09Z,46.7,200.0,9.1,5.0
18156689,2021-11-05T20:30:00,50.001053,8.245478,6.0,0.0,28.0,93.3,1027.0,2021-11-05T16:57:02+01:00,10.0,170.0,,3.6
18219230,2021-11-05T20:45:00,43.726389,10.955,12.7,0.0,,57.74,1019.0,2021-11-05T17:01:34+01:00,10.0,78.0,3.2,5.3
18165824,2021-11-05T21:00:00,43.263476,-2.94815,6.8,0.0,25.0,98.17,1029.4,2021-11-05T17:58:08+01:00,10.0,112.0,5.8,7.1
18157298,2021-11-05T21:00:00,50.432778,2.815,4.9,0.0,0.0,93.74,1029.5,2021-11-05T17:17:32+01:00,15.5,260.0,16.2,12.0
18138760,2021-11-05T21:00:00,50.905833,-1.391111,9.1,0.0,98.7,88.43,1029.6,2021-11-05T16:32:59Z,14.0,252.0,,7.8
18138759,2021-11-06T13:30:00,53.46315,-2.291444,12.0,0.0,98.1,81.87,1017.9,2021-11-06T16:26:51Z,6.2,222.0,,31.7
18165828,2021-11-06T14:00:00,41.34786,2.075622,17.3,0.0,,32.29,1021.3,2021-11-06T17:40:53+01:00,22.3,6.0,14.2,11.4
18219236,2021-11-06T15:00:00,44.101711,9.808218,16.0,0.0,,49.25,,2021-11-06T17:04:05+01:00,10.0,22.0,23.9,8.1
18156685,2021-11-06T15:30:00,48.218777,11.624748,8.3,0.0,34.5,74.69,1027.7,2021-11-06T16:46:50+01:00,10.0,50.0,,7.6
18156692,2021-11-06T15:30:00,51.48988,7.236542,11.0,0.0,89.0,69.44,1025.0,2021-11-06T16:55:07+01:00,10.0,213.0,,23.6
18156687,2021-11-06T15:30:00,52.431561,10.803541,10.0,0.0,0.0,71.42,1024.0,2021-11-06T16:37:55+01:00,9.9,239.0,,16.8
18156688,2021-11-06T15:30:00,48.791527,9.230742,5.0,0.0,89.1,93.25,1028.0,2021-11-06T16:54:53+01:00,5.0,150.0,,7.6
18138756,2021-11-06T16:00:00,51.398333,-0.085556,12.1,0.0,70.2,74.44,1023.1,2021-11-06T16:24:39Z,45.6,249.0,50.0,14.0
18138755,2021-11-06T16:00:00,51.481579,-0.191094,12.7,0.0,86.0,72.73,1022.7,2021-11-06T16:24:49Z,37.2,244.0,50.0,5.0
18138753,2021-11-06T16:00:00,51.4907295,-0.2891696,12.7,0.0,91.4,72.1,1022.5,2021-11-06T16:25:11Z,33.7,242.0,50.0,16.4
18165826,2021-11-06T16:15:00,43.56386,-6.62863,13.3,0.0,52.7,66.46,1031.3,2021-11-06T18:10:59+01:00,16.1,75.0,14.4,7.6
18157299,2021-11-06T17:00:00,50.631111,3.1375,10.1,0.0,89.0,81.41,1025.4,2021-11-06T17:14:03+01:00,26.9,210.0,36.9,22.2
18219231,2021-11-06T18:00:00,45.109444,7.641111,10.5,0.0,,57.16,1024.0,2021-11-06T17:10:27+01:00,20.0,322.0,1.4,2.4
18165823,2021-11-06T18:30:00,42.837167,-2.688294,6.2,0.0,25.0,77.2,1030.0,2021-11-06T17:56:49+01:00,10.0,354.0,,15.0
18138754,2021-11-06T18:30:00,50.861582,-0.08366,11.4,0.0,50.0,84.28,1022.0,2021-11-06T16:26:15Z,10.0,245.0,17.6,4.7
18156686,2021-11-06T18:30:00,51.345833,12.348056,8.0,0.0,,75.86,1024.0,2021-11-06T16:35:08+01:00,10.0,210.0,,20.5
18219229,2021-11-06T20:45:00,39.199813,9.137478,14.4,0.0,50.0,76.93,1011.0,2021-11-06T17:16:55+01:00,10.0,282.0,33.8,17.5
18157297,2021-11-06T21:00:00,44.897222,-0.561667,5.6,0.0,90.0,86.4,1031.2,2021-11-06T17:43:43+01:00,24.2,320.0,8.6,6.0
18165832,2021-11-06T21:00:00,40.453068,-3.688354,7.9,0.0,0.0,56.85,1025.0,2021-11-06T18:05:44+01:00,20.4,342.0,15.8,12.5
18219238,2021-11-07T12:30:00,45.427761,12.363731,13.9,0.0,,58.64,1020.0,2021-11-07T16:49:33+01:00,10.0,350.0,14.4,7.0
18157301,2021-11-07T13:00:00,43.269722,5.395833,14.5,0.0,92.0,51.37,1016.0,2021-11-07T17:22:23+01:00,23.5,327.0,36.6,23.3
18165831,2021-11-07T14:00:00,39.944119,-0.103474,20.5,0.0,,23.67,1017.8,2021-11-07T17:51:22+01:00,19.9,180.0,11.9,12.9
18157302,2021-11-07T15:00:00,47.255631,-1.525375,16.8,0.0,28.0,64.64,1024.3,2021-11-07T17:40:29+01:00,18.3,349.0,28.5,11.8
18157304,2021-11-07T15:00:00,49.246389,4.025,12.3,0.0,89.9,76.98,1020.5,2021-11-07T17:12:56+01:00,19.1,300.0,29.1,19.6
18138757,2021-11-07T15:00:00,53.438801,-2.966328,11.6,0.0,56.2,69.79,1021.3,2021-11-07T16:27:51Z,10.1,292.0,41.7,31.9
18138758,2021-11-07T15:00:00,53.777778,-1.572222,8.8,0.0,11.4,70.83,1018.2,2021-11-07T16:21:06Z,23.1,294.0,45.0,15.9
18219237,2021-11-07T15:00:00,46.081603,13.200136,13.0,0.0,81.5,57.48,1017.6,2021-11-07T16:44:36+01:00,21.1,312.0,18.2,6.4
18157306,2021-11-07T15:00:00,45.460833,4.390278,10.0,0.0,88.2,67.16,1022.6,2021-11-07T17:21:20+01:00,23.7,358.0,23.3,14.9
18157300,2021-11-07T15:00:00,47.748747,-3.369367,14.7,0.0,25.1,68.74,1025.5,2021-11-07T17:46:34+01:00,15.3,355.0,28.6,15.4
18138752,2021-11-07T15:00:00,51.55505,-0.108046,12.0,0.0,16.1,55.27,1021.3,2021-11-07T16:22:36Z,23.6,312.0,,3.4
18219235,2021-11-07T15:00:00,44.416431,8.952428,13.2,0.0,50.0,54.47,1014.0,2021-11-07T17:05:34+01:00,10.0,29.0,51.5,33.2
18156690,2021-11-07T15:30:00,52.514477,13.239358,9.0,0.0,89.0,81.49,1009.0,2021-11-07T16:26:12+01:00,10.0,260.0,,27.7
18165830,2021-11-07T16:15:00,39.474602,-0.358257,20.9,0.0,10.0,18.24,1017.3,2021-11-07T17:53:19+01:00,22.2,204.0,11.2,6.3
18157303,2021-11-07T17:00:00,43.705139,7.192583,16.0,0.0,89.6,60.02,1011.1,2021-11-07T17:14:14+01:00,20.4,331.0,22.7,17.8
18138761,2021-11-07T17:30:00,51.538736,-0.016552,10.8,0.0,,62.25,1021.0,2021-11-07T16:22:18Z,10.0,273.0,,17.5
18156691,2021-11-07T17:30:00,50.933445,6.876095,9.6,0.0,27.9,71.13,1017.0,2021-11-07T16:56:37+01:00,10.0,272.0,,19.7
18219232,2021-11-07T18:00:00,41.933886,12.454786,21.4,0.0,89.2,56.66,1012.1,2021-11-07T16:57:05+01:00,10.0,161.0,,19.2
18219234,2021-11-07T18:00:00,40.854,14.24087,21.8,0.0,,46.84,1013.0,2021-11-07T16:52:12+01:00,10.0,238.0,,9.5
18165829,2021-11-07T18:30:00,42.796677,-1.637141,8.0,0.0,87.9,93.26,1025.0,2021-11-07T17:51:32+01:00,10.0,330.0,,13.1
18165827,2021-11-07T18:30:00,39.58994,2.630078,15.4,0.0,25.0,48.71,1016.0,2021-11-07T17:41:09+01:00,10.0,312.0,9.7,5.7
18156693,2021-11-07T19:30:00,49.486568,10.998971,7.0,0.0,89.1,87.2,1018.0,2021-11-07T16:44:24+01:00,10.0,250.0,,16.6
18157305,2021-11-07T20:45:00,48.107458,-1.712839,7.8,0.0,25.0,93.33,1025.0,2021-11-07T17:39:00+01:00,10.0,281.0,0.0,8.7
18219233,2021-11-07T20:45:00,45.478025,9.124206,5.8,0.0,27.2,92.85,1016.1,2021-11-07T17:02:22+01:00,9.8,291.0,,7.0
18165825,2021-11-07T21:00:00,37.356483,-5.981768,13.7,0.0,,49.62,1021.4,2021-11-07T18:19:51+01:00,10.0,6.0,4.7,0.5
18156701,2021-11-19T20:30:00,48.322971,10.885949,1.3,0.0,98.3,98.92,1030.0,2021-11-19T16:33:19+01:00,2.1,255.0,,4.3
18157312,2021-11-19T21:00:00,43.727606,7.415614,13.7,0.0,,85.28,1027.4,2021-11-19T17:01:15+01:00,19.4,216.0,0.5,0.8
18165842,2021-11-19T21:00:00,39.494686,-0.36382,15.0,0.0,88.0,84.08,1027.1,2021-11-19T17:43:21+01:00,10.2,95.0,9.7,2.1
18138764,2021-11-20T13:30:00,52.620278,-1.142222,11.0,0.0,88.8,67.22,1021.3,2021-11-20T16:04:07Z,10.0,272.0,,21.4
18165835,2021-11-20T14:00:00,43.56386,-6.62863,15.6,0.0,,59.51,1020.2,2021-11-20T17:57:05+01:00,12.1,3.0,4.7,4.7
18219239,2021-11-20T15:00:00,45.708889,9.680833,10.0,0.0,1.2,81.52,1022.0,2021-11-20T16:45:35+01:00,8.0,210.0,11.2,9.3
18156697,2021-11-20T15:30:00,51.175213,6.383958,10.0,0.0,100.0,76.39,1022.0,2021-11-20T16:39:54+01:00,10.0,210.0,,12.9
18156694,2021-11-20T15:30:00,51.492493,7.451885,9.2,0.0,100.0,82.24,1022.0,2021-11-20T16:34:23+01:00,10.0,220.0,17.6,11.5
18156702,2021-11-20T15:30:00,52.031389,8.516944,9.7,0.0,95.6,78.27,1020.6,2021-11-20T16:27:57+01:00,10.0,241.0,,17.7
18156695,2021-11-20T15:30:00,51.037704,7.002651,10.0,0.0,100.0,76.19,1023.0,2021-11-20T16:37:58+01:00,10.0,240.0,,7.6
18156699,2021-11-20T15:30:00,49.238312,8.887622,8.8,0.0,98.1,81.89,1023.0,2021-11-20T16:37:08+01:00,10.0,154.0,13.0,0.9
18138771,2021-11-20T16:00:00,52.590254,-2.130451,10.0,0.0,70.6,75.77,1020.3,2021-11-20T16:08:11Z,53.8,258.0,13.2,8.2
18138770,2021-11-20T16:00:00,51.649836,-0.401486,9.9,0.0,93.4,81.13,1021.2,2021-11-20T16:05:09Z,21.0,260.0,,6.6
18138767,2021-11-20T16:00:00,54.975554,-1.62164,10.8,0.0,35.3,82.33,1016.0,2021-11-20T15:55:24Z,16.8,280.0,22.3,18.0
18138762,2021-11-20T16:00:00,52.509192,-1.884828,10.0,0.0,53.0,75.83,1020.1,2021-11-20T16:07:33Z,26.8,268.0,14.1,8.9
18138763,2021-11-20T16:00:00,53.789167,-2.230278,9.8,0.0,95.3,91.37,1018.4,2021-11-20T16:03:22Z,17.0,273.0,31.1,14.4
18138768,2021-11-20T16:00:00,52.622116,1.30914,9.9,0.0,88.0,87.38,1019.0,2021-11-20T15:54:19Z,10.0,240.0,,16.5
18165839,2021-11-20T16:15:00,37.384046,-5.970592,17.2,0.0,56.4,80.93,1018.0,2021-11-20T18:10:09+01:00,14.6,63.0,14.4,4.7
18157313,2021-11-20T17:00:00,48.841389,2.253056,6.2,0.0,100.0,95.41,1022.3,2021-11-20T17:05:03+01:00,4.6,162.0,15.7,6.1
18219245,2021-11-20T18:00:00,41.933886,12.454786,13.8,0.0,,79.17,1021.1,2021-11-20T16:45:14+01:00,10.0,238.0,,4.6
18156696,2021-11-20T18:30:00,52.457687,13.567712,11.2,0.0,89.0,79.02,1016.0,2021-11-20T16:06:00+01:00,10.0,293.0,0.0,12.4
18138765,2021-11-20T18:30:00,53.430622,-2.960919,10.1,0.0,88.9,87.06,1018.9,2021-11-20T16:07:53Z,10.0,330.0,,27.7
18165833,2021-11-20T18:30:00,40.436111,-3.599444,11.8,0.0,88.7,76.81,1020.1,2021-11-20T17:53:18+01:00,10.0,40.0,,2.8
18219241,2021-11-20T20:45:00,43.780822,11.282258,8.8,0.0,99.9,97.31,1021.0,2021-11-20T16:44:52+01:00,0.0,347.0,1.4,1.0
18165834,2021-11-20T21:00:00,41.38089,2.122813,13.6,0.0,25.0,78.38,1020.2,2021-11-20T17:28:00+01:00,11.2,349.0,7.9,6.2
18157314,2021-11-20T21:00:00,48.107458,-1.712839,6.0,0.0,100.0,92.39,1021.1,2021-11-20T17:23:25+01:00,10.4,59.0,12.0,3.4
18219247,2021-11-21T12:30:00,44.714722,10.649722,6.7,0.0,95.8,95.55,1013.4,2021-11-21T16:43:54+01:00,1.7,3.0,4.1,4.2
18157308,2021-11-21T13:00:00,48.402932,-4.461694,11.0,0.0,83.6,67.25,1019.3,2021-11-21T17:32:27+01:00,29.4,12.0,50.3,27.8
18165836,2021-11-21T14:00:00,40.325729,-3.714964,13.3,0.0,78.6,77.06,1014.3,2021-11-21T17:53:26+01:00,10.2,234.0,9.4,7.6
18157315,2021-11-21T15:00:00,48.560083,7.755,4.7,0.0,100.0,83.53,1013.4,2021-11-21T16:43:04+01:00,20.6,219.0,11.2,7.6
18157307,2021-11-21T15:00:00,47.460458,-0.530741,8.4,0.0,100.0,94.41,1014.5,2021-11-21T17:19:57+01:00,2.3,309.0,17.4,8.0
18157316,2021-11-21T15:00:00,48.307561,4.098458,4.9,0.0,100.0,94.08,1013.3,2021-11-21T16:58:34+01:00,7.9,279.0,7.7,5.5
18138766,2021-11-21T15:00:00,53.483176,-2.20038,5.9,0.0,84.0,66.62,1024.2,2021-11-21T16:03:21Z,62.6,7.0,28.5,14.7
18157311,2021-11-21T15:00:00,49.109813,6.159511,4.5,0.0,100.0,94.83,1013.3,2021-11-21T16:47:30+01:00,22.7,275.0,13.8,5.7
18219246,2021-11-21T15:00:00,40.645,14.823889,16.9,0.0,88.9,77.44,1014.0,2021-11-21T16:38:29+01:00,10.0,202.0,,7.7
18219240,2021-11-21T15:00:00,44.492314,11.309667,7.9,0.0,100.0,95.0,1012.3,2021-11-21T16:41:56+01:00,1.0,100.0,,9.2
18156698,2021-11-21T15:30:00,47.98905,7.8313,2.6,0.0,100.0,95.35,1012.0,2021-11-21T16:44:44+01:00,3.0,333.0,6.4,2.6
18165837,2021-11-21T16:15:00,37.152966,-3.595736,12.8,0.0,84.0,74.88,1014.0,2021-11-21T18:00:40+01:00,15.0,349.0,12.1,4.2
18157309,2021-11-21T17:00:00,45.81582,3.121651,4.2,0.0,100.0,98.09,1012.2,2021-11-21T17:10:39+01:00,7.4,30.0,20.5,11.1
18156700,2021-11-21T17:30:00,50.001053,8.245478,,0.0,,,,,,,,
18138769,2021-11-21T17:30:00,51.604444,-0.066389,6.5,0.0,65.5,70.85,1021.0,2021-11-21T16:02:51Z,10.0,349.0,,18.0
18219244,2021-11-21T18:00:00,45.478025,9.124206,7.9,0.0,89.0,99.48,1011.0,2021-11-21T16:47:42+01:00,6.8,115.0,14.1,10.8
18165841,2021-11-21T18:30:00,38.2642,-0.686,17.2,0.0,25.0,70.63,1011.0,2021-11-21T17:46:25+01:00,10.0,239.0,2.2,0.0
18219242,2021-11-21T20:45:00,44.416431,8.952428,12.6,0.3,88.9,90.29,1009.0,2021-11-21T16:51:35+01:00,10.0,152.0,12.8,9.5
18165838,2021-11-21T21:00:00,43.301376,-1.973602,11.0,0.0,89.7,85.3,1014.2,2021-11-21T17:38:29+01:00,13.1,226.0,21.8,7.7
18219243,2021-11-22T18:30:00,45.435356,10.968647,9.1,0.0,88.4,99.71,1014.0,2021-11-22T16:39:40+01:00,6.0,315.0,11.2,7.4
18219248,2021-11-22T20:45:00,45.04175,7.650014,6.3,0.0,89.1,100.0,1014.1,2021-11-22T16:54:09+01:00,10.0,360.0,,6.5
18165840,2021-11-22T21:00:00,40.391808,-3.658611,5.1,0.0,96.1,96.77,1008.2,2021-11-22T17:52:27+01:00,17.5,359.0,23.4,7.6
18156707,2021-11-26T20:30:00,48.791527,9.230742,2.0,0.0,89.1,80.52,994.0,2021-11-26T16:32:07+01:00,10.0,180.0,,5.4
18219249,2021-11-26T20:45:00,39.199813,9.137478,12.6,0.0,27.6,74.69,1004.8,2021-11-26T17:02:27+01:00,10.0,271.0,25.9,9.4
18165844,2021-11-26T21:00:00,43.263476,-2.94815,10.1,0.0,88.0,79.42,1007.4,2021-11-26T17:39:24+01:00,10.0,260.0,8.6,17.4
18155836,2021-11-26T21:00:00,50.432778,2.815,4.9,0.0,95.1,93.38,986.7,2021-11-26T16:51:19+01:00,10.7,264.0,40.8,23.0
18138772,2021-11-27T13:30:00,51.55505,-0.108046,4.6,0.0,97.4,86.86,996.4,2021-11-27T15:57:25Z,10.0,313.0,43.5,26.3
18165843,2021-11-27T14:00:00,42.837167,-2.688294,3.1,0.0,94.0,93.43,1007.0,2021-11-27T17:39:09+01:00,10.0,247.0,21.6,13.2
18219255,2021-11-27T15:00:00,44.416431,8.952428,11.8,0.0,56.9,75.43,992.0,2021-11-27T16:47:44+01:00,10.0,242.0,22.7,24.3
18219250,2021-11-27T15:00:00,43.726389,10.955,11.8,0.0,89.1,83.07,996.2,2021-11-27T16:41:53+01:00,10.0,220.0,91.8,3.1
18156710,2021-11-27T15:30:00,51.48988,7.236542,4.3,0.0,27.5,71.56,990.3,2021-11-27T16:28:21+01:00,10.0,226.0,,10.6
18156709,2021-11-27T15:30:00,50.933445,6.876095,4.6,0.0,30.2,65.41,991.0,2021-11-27T16:32:11+01:00,10.0,215.0,,17.0
18156711,2021-11-27T15:30:00,49.486568,10.998971,5.0,0.0,89.1,75.53,992.0,2021-11-27T16:21:38+01:00,9.9,181.0,,20.5
18156708,2021-11-27T15:30:00,52.514477,13.239358,3.0,0.0,89.0,86.7,992.0,2021-11-27T15:59:44+01:00,10.0,150.0,,13.0
18156705,2021-11-27T15:30:00,52.431561,10.803541,4.0,0.0,100.0,80.8,991.0,2021-11-27T16:09:51+01:00,9.9,249.0,,13.0
18138781,2021-11-27T16:00:00,52.622116,1.30914,6.9,0.0,87.9,87.12,994.0,2021-11-27T15:46:55Z,10.0,340.0,61.4,27.7
18138779,2021-11-27T16:00:00,53.430622,-2.960919,3.8,0.0,10.6,49.33,1008.3,2021-11-27T16:00:08Z,17.5,346.0,49.6,32.9
18138777,2021-11-27T16:00:00,51.398333,-0.085556,4.1,0.0,91.1,80.54,998.3,2021-11-27T15:58:01Z,22.5,340.0,59.7,19.3
18165851,2021-11-27T16:15:00,39.474602,-0.358257,10.6,0.0,41.3,62.1,1003.2,2021-11-27T17:39:19+01:00,19.2,287.0,42.1,16.8
18155837,2021-11-27T17:00:00,50.631111,3.1375,2.9,0.0,93.2,93.29,992.4,2021-11-27T16:48:24+01:00,5.7,230.0,15.0,9.5
18219251,2021-11-27T18:00:00,45.109444,7.641111,5.7,0.0,92.7,90.32,991.9,2021-11-27T16:50:45+01:00,2.0,5.0,4.7,3.4
18156703,2021-11-27T18:30:00,48.218777,11.624748,2.7,0.0,49.9,80.62,995.0,2021-11-27T16:24:00+01:00,10.0,207.0,,16.0
18138774,2021-11-27T18:30:00,50.861582,-0.08366,2.9,0.0,88.0,82.41,1000.0,2021-11-27T16:00:19Z,10.0,244.0,20.9,7.6
18165846,2021-11-27T18:30:00,39.58994,2.630078,10.1,0.0,88.0,77.08,1001.0,2021-11-27T17:27:03+01:00,7.0,283.0,37.1,21.9
18219258,2021-11-27T20:45:00,45.427761,12.363731,9.0,0.0,89.0,87.78,995.0,2021-11-27T16:30:49+01:00,9.8,60.0,,17.7
18155842,2021-11-27T21:00:00,43.705139,7.192583,8.4,0.0,30.0,66.09,993.2,2021-11-27T16:57:00+01:00,32.3,314.0,25.3,10.2
18165852,2021-11-27T21:00:00,39.944119,-0.103474,8.5,0.0,25.0,43.04,1005.2,2021-11-27T17:37:02+01:00,19.9,220.0,7.9,7.6
18219257,2021-11-28T12:30:00,46.081603,13.200136,9.9,0.0,88.0,85.11,992.0,2021-11-28T16:24:44+01:00,10.0,103.0,1.0,0.2
18155844,2021-11-28T13:00:00,45.460833,4.390278,3.8,0.0,100.0,71.72,1000.9,2021-11-28T17:02:04+01:00,26.2,334.0,38.0,19.2
18165845,2021-11-28T14:00:00,37.356483,-5.981768,12.7,0.0,,50.69,1022.1,2021-11-28T18:06:58+01:00,10.0,210.0,7.9,5.6
18138773,2021-11-28T15:00:00,51.4907295,-0.2891696,3.2,0.0,32.2,54.6,1006.4,2021-11-28T15:57:38Z,28.8,312.0,,7.9
18219252,2021-11-28T15:00:00,45.478025,9.124206,7.5,0.0,51.0,66.71,992.1,2021-11-28T16:43:04+01:00,10.0,336.0,24.7,17.6
18155840,2021-11-28T15:00:00,43.727606,7.415614,12.3,0.0,44.6,47.33,993.2,2021-11-28T16:55:34+01:00,28.8,231.0,20.2,9.0
18155838,2021-11-28T15:00:00,47.748747,-3.369367,6.8,0.0,89.3,77.87,1010.4,2021-11-28T17:25:03+01:00,39.1,325.0,32.5,15.6
18219256,2021-11-28T15:00:00,44.101711,9.808218,7.8,0.2,90.0,68.43,,2021-11-28T16:44:49+01:00,10.0,318.0,21.0,5.1
18138780,2021-11-28T15:00:00,53.483176,-2.20038,-0.2,0.0,82.3,96.59,1007.3,2021-11-28T15:55:56Z,4.8,54.0,8.1,5.3
18138778,2021-11-28T15:00:00,52.620278,-1.142222,0.8,0.0,96.6,80.73,1007.0,2021-11-28T15:55:52Z,26.3,323.0,14.2,11.5
18155843,2021-11-28T15:00:00,49.246389,4.025,3.3,1.1,100.0,91.7,1000.0,2021-11-28T16:49:46+01:00,19.2,310.0,41.8,20.5
18155835,2021-11-28T15:00:00,44.897222,-0.561667,7.9,0.0,88.9,56.67,1010.2,2021-11-28T17:23:43+01:00,28.4,332.0,35.6,16.5
18156706,2021-11-28T15:30:00,50.12581,8.65399,4.0,0.0,88.6,80.8,997.0,2021-11-28T16:27:43+01:00,10.0,220.0,,5.4
18165848,2021-11-28T16:15:00,41.34786,2.075622,11.3,0.0,34.2,43.86,1005.2,2021-11-28T17:24:02+01:00,22.3,280.0,,25.6
18155841,2021-11-28T17:00:00,43.622222,3.811944,6.5,0.0,90.1,56.1,1003.3,2021-11-28T17:10:18+01:00,60.0,298.0,56.8,33.7
18138776,2021-11-28T17:30:00,51.481579,-0.191094,2.9,0.0,,60.05,1006.7,2021-11-28T15:57:17Z,10.0,299.0,,12.0
18156704,2021-11-28T17:30:00,51.345833,12.348056,3.0,0.0,89.0,80.66,996.0,2021-11-28T16:07:45+01:00,10.0,,,3.6
18219254,2021-11-28T18:00:00,41.933886,12.454786,10.0,0.0,45.1,60.45,996.9,2021-11-28T16:40:50+01:00,10.0,214.0,,11.2
18165847,2021-11-28T18:30:00,36.502547,-6.272958,12.7,0.0,,46.49,1023.0,2021-11-28T18:10:16+01:00,10.0,288.0,10.5,11.4
18155839,2021-11-28T20:45:00,43.269722,5.395833,5.5,0.0,,66.48,1001.0,2021-11-28T17:05:03+01:00,10.0,308.0,51.8,26.5
18219253,2021-11-28T20:45:00,40.854,14.24087,10.0,0.0,52.8,86.61,998.9,2021-11-28T16:36:47+01:00,10.0,95.0,,5.7
18165850,2021-11-28T21:00:00,40.453068,-3.688354,6.9,0.0,61.9,62.39,1015.5,2021-11-28T17:49:36+01:00,20.3,255.0,29.2,22.6
